Boid,Speed
Boid17,4.157516,26.31638
Boid18,4.075126,26.31638
Boid19,1.803554,26.31638
Boid20,1.670673,26.31638
Boid21,1.257499,26.31638
Boid22,1.4991,26.31638
Boid23,2.087211,26.31638
Boid24,1.816439,26.31638
Boid25,2.15695,26.31638
Boid26,3.615189,26.31638
Boid27,4.701622,26.31638
Boid28,4.059405,26.31638
Boid29,3.100514,26.31638
Boid30,3.459905,26.31638
Boid31,4.882121,26.31638
Boid32,3.084785,26.31638
Boid33,4.381161,26.31638
Boid34,1.239034,26.31638
Boid35,4.907334,26.31638
Boid36,3.03811,26.31638
Boid37,3.697762,26.31638
Boid38,3.422856,26.31638
Boid39,3.851027,26.31638
Boid40,3.891599,26.31638
Boid41,4.959123,26.31638
Boid42,3.639952,26.31638
Boid43,4.427277,26.31638
Boid44,1.313144,26.31638
Boid45,2.902208,26.31638
Boid46,1.358178,26.31638
Boid47,3.151226,26.31638
Boid48,1.92977,26.31638
Boid49,3.7756,26.31638
Boid50,4.049872,26.31638
Boid51,2.421116,26.31638
Boid52,2.823677,26.31638
Boid53,3.217394,26.31638
Boid54,1.116097,26.31638
Boid55,3.793873,26.31638
Boid56,2.521419,26.31638
Boid57,1.583767,26.31638
Boid58,2.005632,26.31638
Boid59,2.141362,26.31638
Boid60,3.273885,26.31638
Boid61,3.979964,26.31638
Boid62,4.239195,26.31638
Boid63,3.793362,26.31638
Boid64,4.117036,26.31638
Boid65,3.161461,26.31638
Boid66,1.501393,26.31638
Boid67,1.174249,26.31638
Boid68,4.896649,26.31638
Boid69,1.612253,26.31638
Boid70,1.220287,26.31638
Boid71,2.987446,26.31638
Boid72,3.331307,26.31638
Boid73,4.021349,26.31638
Boid74,4.919561,26.31638
Boid75,1.743394,26.31638
Boid76,2.821467,26.31638
Boid77,3.465607,26.31638
Boid78,2.258355,26.31638
Boid79,3.321438,26.31638
Boid80,3.839178,26.31638
Boid81,1.040913,26.31638
Boid82,4.347093,26.31638
Boid83,2.113042,26.31638
Boid84,1.109941,26.31638
Boid85,2.449335,26.31638
Boid86,4.758099,26.31638
Boid87,3.070633,26.31638
Boid88,2.107491,26.31638
Boid89,4.738446,26.31638
Boid90,2.743037,26.31638
Boid91,4.566521,26.31638
Boid92,1.25283,26.31638
Boid93,4.623111,26.31638
Boid94,3.89321,26.31638
Boid95,2.836747,26.31638
Boid96,1.62553,26.31638
Boid97,2.178259,26.31638
Boid98,3.06873,26.31638
Boid99,4.953091,26.31638
Boid100,1.56526,26.31638
Boid101,1.154037,26.31638
Boid102,4.055475,26.31638
Boid103,1.388595,26.31638
Boid104,4.913057,26.31638
Boid105,4.213147,26.31638
Boid106,3.620365,26.31638
Boid107,3.053113,26.31638
Boid108,2.868607,26.31638
Boid109,3.83359,26.31638
Boid110,1.042566,26.31638
Boid111,4.732955,26.31638
Boid112,3.650184,26.31638
Boid113,2.557849,26.31638
Boid114,1.359056,26.31638
Boid115,1.960398,26.31638
Boid116,2.022984,26.31638
Boid117,2.725524,26.31638
Boid118,2.66351,26.31638
Boid119,4.873981,26.31638
Boid120,3.930391,26.31638
Boid121,4.01833,26.31638
Boid122,3.408908,26.31638
Boid123,2.581383,26.31638
Boid124,2.429393,26.31638
Boid125,3.370932,26.31638
Boid126,2.515869,26.31638
Boid127,1.342649,26.31638
Boid128,1.116282,26.31638
Boid129,4.554136,26.31638
Boid130,3.987741,26.31638
Boid131,4.079587,26.31638
Boid132,2.245093,26.31638
Boid133,3.596336,26.31638
Boid134,4.532898,26.31638
Boid135,1.170804,26.31638
Boid136,4.932182,26.31638
Boid137,1.948512,26.31638
Boid138,2.35359,26.31638
Boid139,3.666521,26.31638
Boid140,4.425972,26.31638
Boid141,3.047844,26.31638
Boid142,1.425661,26.31638
Boid143,2.255468,26.31638
Boid144,2.781874,26.31638
Boid145,2.685964,26.31638
Boid146,2.54885,26.31638
Boid147,4.568051,26.31638
Boid148,1.743138,26.31638
Boid149,3.775733,26.31638
Boid150,3.861198,26.31638
Boid151,4.046012,26.31638
Boid152,2.52347,26.31638
Boid153,1.991919,26.31638
Boid154,4.87135,26.31638
Boid155,4.040058,26.31638
Boid156,1.816646,26.31638
Boid157,2.750925,26.31638
Boid158,4.337728,26.31638
Boid159,1.830298,26.31638
Boid160,3.42292,26.31638
Boid161,3.282103,26.31638
Boid162,4.782554,26.31638
Boid163,1.512574,26.31638
Boid164,1.93863,26.31638
Boid165,3.095534,26.31638
Boid166,4.120596,26.31638
Boid167,4.532063,26.31638
Boid168,4.352369,26.31638
Boid169,3.782633,26.31638
Boid170,4.315434,26.31638
Boid171,1.407115,26.31638
Boid172,4.416934,26.31638
Boid173,3.213034,26.31638
Boid174,3.613283,26.31638
Boid175,3.085711,26.31638
Boid176,1.313573,26.31638
Boid177,2.279954,26.31638
Boid178,1.078167,26.31638
Boid179,4.14799,26.31638
Boid180,2.035628,26.31638
Boid181,3.539972,26.31638
Boid182,1.267962,26.31638
Boid183,2.613045,26.31638
Boid184,1.653663,26.31638
Boid185,1.697841,26.31638
Boid186,4.779415,26.31638
Boid187,2.038678,26.31638
Boid188,3.827022,26.31638
Boid189,2.413686,26.31638
Boid190,1.891432,26.31638
Boid191,3.036341,26.31638
Boid192,3.658906,26.31638
Boid193,1.770898,26.31638
Boid194,4.655918,26.31638
Boid195,3.357468,26.31638
Boid196,3.859478,26.31638
Boid197,1.874251,26.31638
Boid198,2.066586,26.31638
Boid199,1.063318,26.31638
Boid200,3.845938,26.31638
Boid201,1.261648,26.31638
Boid202,3.438161,26.31638
Boid203,4.991597,26.31638
Boid204,4.034307,26.31638
Boid205,3.136194,26.31638
Boid206,2.326128,26.31638
Boid207,1.398344,26.31638
Boid208,1.825447,26.31638
Boid209,3.003283,26.31638
Boid210,2.438568,26.31638
Boid211,3.648355,26.31638
Boid212,1.778725,26.31638
Boid213,1.792272,26.31638
Boid214,2.459537,26.31638
Boid215,1.176767,26.31638
Boid216,2.204646,26.31638
Boid217,1.730024,26.31638
Boid218,1.243699,26.31638
Boid219,1.163592,26.31638
Boid220,4.979605,26.31638
Boid221,3.048265,26.31638
Boid222,4.505952,26.31638
Boid223,1.55484,26.31638
Boid224,3.01181,26.31638
Boid225,1.450859,26.31638
Boid226,4.645159,26.31638
Boid227,4.311595,26.31638
Boid228,3.460239,26.31638
Boid229,4.427908,26.31638
Boid230,2.402664,26.31638
Boid231,4.549755,26.31638
Boid232,3.170882,26.31638
Boid233,3.669396,26.31638
Boid234,1.382552,26.31638
Boid235,2.822052,26.31638
Boid236,2.66361,26.31638
Boid237,2.993138,26.31638
Boid238,4.68656,26.31638
Boid239,3.935034,26.31638
Boid240,4.181824,26.31638
Boid241,3.961347,26.31638
Boid242,2.33882,26.31638
Boid243,3.336499,26.31638
Boid244,4.283807,26.31638
Boid245,1.072904,26.31638
Boid246,3.779293,26.31638
Boid247,1.78511,26.31638
Boid248,2.354854,26.31638
Boid249,1.293558,26.31638
Boid0,2.954814,26.37672
Boid1,4.360842,26.37672
Boid2,3.28317,26.37672
Boid3,2.024778,26.37672
Boid4,1.800984,26.37672
Boid5,4.096377,26.37672
Boid6,4.403718,26.37672
Boid7,2.269093,26.37672
Boid8,2.421575,26.37672
Boid9,3.734574,26.37672
Boid10,1.508326,26.37672
Boid11,2.82294,26.37672
Boid12,2.131234,26.37672
Boid13,3.12426,26.37672
Boid14,1.007118,26.37672
Boid15,3.665231,26.37672
Boid16,1.196096,26.37672
Boid17,4.20878,26.37672
Boid18,2.630671,26.37672
Boid19,3.185316,26.37672
Boid20,4.48248,26.37672
Boid21,1.479103,26.37672
Boid22,2.253587,26.37672
Boid23,1.850847,26.37672
Boid24,2.840137,26.37672
Boid25,2.373378,26.37672
Boid26,1.334832,26.37672
Boid27,2.916087,26.37672
Boid28,2.317743,26.37672
Boid29,1.838874,26.37672
Boid30,3.04249,26.37672
Boid31,3.894347,26.37672
Boid32,1.024251,26.37672
Boid33,4.567338,26.37672
Boid34,3.059189,26.37672
Boid35,2.707155,26.37672
Boid36,1.75364,26.37672
Boid37,4.608616,26.37672
Boid38,2.935031,26.37672
Boid39,3.30484,26.37672
Boid40,1.84842,26.37672
Boid41,4.929003,26.37672
Boid42,1.784406,26.37672
Boid43,2.688492,26.37672
Boid44,3.017777,26.37672
Boid45,3.941453,26.37672
Boid46,1.851234,26.37672
Boid47,4.348979,26.37672
Boid48,3.374919,26.37672
Boid49,2.941174,26.37672
Boid50,3.912477,26.37672
Boid51,4.626839,26.37672
Boid52,2.840912,26.37672
Boid53,1.388453,26.37672
Boid54,2.828271,26.37672
Boid55,1.750731,26.37672
Boid56,3.062905,26.37672
Boid57,3.676631,26.37672
Boid58,3.250954,26.37672
Boid59,4.370494,26.37672
Boid60,3.534736,26.37672
Boid61,1.214901,26.37672
Boid62,1.190372,26.37672
Boid63,3.292912,26.37672
Boid64,2.642772,26.37672
Boid65,4.616484,26.37672
Boid66,4.82047,26.37672
Boid67,4.824598,26.37672
Boid68,3.543561,26.37672
Boid69,1.86239,26.37672
Boid70,4.996206,26.37672
Boid71,2.909544,26.37672
Boid72,2.057377,26.37672
Boid73,2.346965,26.37672
Boid74,2.528607,26.37672
Boid75,1.463677,26.37672
Boid76,3.207893,26.37672
Boid77,4.155436,26.37672
Boid78,4.03612,26.37672
Boid79,1.946152,26.37672
Boid80,2.779944,26.37672
Boid81,1.219131,26.37672
Boid82,1.042185,26.37672
Boid83,3.302546,26.37672
Boid84,3.738989,26.37672
Boid85,2.351207,26.37672
Boid86,4.43955,26.37672
Boid87,4.818857,26.37672
Boid88,3.538741,26.37672
Boid89,3.216423,26.37672
Boid90,3.852763,26.37672
Boid91,4.866756,26.37672
Boid92,2.527179,26.37672
Boid93,1.361509,26.37672
Boid94,1.904828,26.37672
Boid95,4.873219,26.37672
Boid96,4.336491,26.37672
Boid97,4.956245,26.37672
Boid98,4.407876,26.37672
Boid99,4.725574,26.37672
Boid100,1.440889,26.37672
Boid101,2.931647,26.37672
Boid102,1.336221,26.37672
Boid103,3.299212,26.37672
Boid104,4.389553,26.37672
Boid105,2.87449,26.37672
Boid106,3.037816,26.37672
Boid107,4.073007,26.37672
Boid108,1.961282,26.37672
Boid109,1.150325,26.37672
Boid110,2.007957,26.37672
Boid111,3.540089,26.37672
Boid112,2.734747,26.37672
Boid113,1.285063,26.37672
Boid114,1.45352,26.37672
Boid115,1.798902,26.37672
Boid116,4.367798,26.37672
Boid117,4.601571,26.37672
Boid118,1.941841,26.37672
Boid119,3.1395,26.37672
Boid120,1.481492,26.37672
Boid121,3.775736,26.37672
Boid122,4.471556,26.37672
Boid123,2.93082,26.37672
Boid124,1.058839,26.37672
Boid125,2.21483,26.37672
Boid126,1.904004,26.37672
Boid127,2.984802,26.37672
Boid128,4.356712,26.37672
Boid129,2.246835,26.37672
Boid130,4.55408,26.37672
Boid131,2.902394,26.37672
Boid132,1.414195,26.37672
Boid133,4.021529,26.37672
Boid134,2.236039,26.37672
Boid135,4.659284,26.37672
Boid136,1.857818,26.37672
Boid137,1.245517,26.37672
Boid138,4.142802,26.37672
Boid139,1.233687,26.37672
Boid140,3.434753,26.37672
Boid141,3.104044,26.37672
Boid142,3.283973,26.37672
Boid143,2.617737,26.37672
Boid144,1.212285,26.37672
Boid145,4.573341,26.37672
Boid146,2.445457,26.37672
Boid147,4.028968,26.37672
Boid148,4.849021,26.37672
Boid149,2.865792,26.37672
Boid150,2.48917,26.37672
Boid151,2.911518,26.37672
Boid152,1.898793,26.37672
Boid153,4.514833,26.37672
Boid154,1.168687,26.37672
Boid155,1.421932,26.37672
Boid156,4.191181,26.37672
Boid157,2.385864,26.37672
Boid158,2.75031,26.37672
Boid159,2.103341,26.37672
Boid160,1.918828,26.37672
Boid161,4.850817,26.37672
Boid162,3.195695,26.37672
Boid163,3.478066,26.37672
Boid164,4.399854,26.37672
Boid165,4.056088,26.37672
Boid166,4.917604,26.37672
Boid167,1.178588,26.37672
Boid168,4.83175,26.37672
Boid169,3.96069,26.37672
Boid170,4.577062,26.37672
Boid171,4.347436,26.37672
Boid172,4.03371,26.37672
Boid173,4.572716,26.37672
Boid174,3.239695,26.37672
Boid175,3.022434,26.37672
Boid176,3.525461,26.37672
Boid177,3.749724,26.37672
Boid178,4.715019,26.37672
Boid179,1.720122,26.37672
Boid180,1.488159,26.37672
Boid181,2.254127,26.37672
Boid182,4.823232,26.37672
Boid183,1.371715,26.37672
Boid184,3.361007,26.37672
Boid185,4.827751,26.37672
Boid186,1.632184,26.37672
Boid187,2.461566,26.37672
Boid188,2.079539,26.37672
Boid189,1.330732,26.37672
Boid190,2.132436,26.37672
Boid191,1.042252,26.37672
Boid192,1.56345,26.37672
Boid193,2.336795,26.37672
Boid194,4.263474,26.37672
Boid195,2.514996,26.37672
Boid196,4.097481,26.37672
Boid197,3.530678,26.37672
Boid198,4.954387,26.37672
Boid199,4.167549,26.37672
Boid200,4.364317,26.37672
Boid201,3.193308,26.37672
Boid202,1.36464,26.37672
Boid203,3.266658,26.37672
Boid204,3.406119,26.37672
Boid205,1.545039,26.37672
Boid206,2.282064,26.37672
Boid207,1.600513,26.37672
Boid208,1.705895,26.37672
Boid209,2.682122,26.37672
Boid210,2.6754,26.37672
Boid211,4.035889,26.37672
Boid212,2.406439,26.37672
Boid213,3.231946,26.37672
Boid214,3.338812,26.37672
Boid215,1.119537,26.37672
Boid216,2.366763,26.37672
Boid217,1.693491,26.37672
Boid218,3.293623,26.37672
Boid219,2.710876,26.37672
Boid220,3.686532,26.37672
Boid221,1.539875,26.37672
Boid222,4.866472,26.37672
Boid223,2.026904,26.37672
Boid224,1.568404,26.37672
Boid225,4.466691,26.37672
Boid226,3.076294,26.37672
Boid227,3.430778,26.37672
Boid228,2.048782,26.37672
Boid229,4.640526,26.37672
Boid230,1.947811,26.37672
Boid231,1.183843,26.37672
Boid232,3.727408,26.37672
Boid233,2.771957,26.37672
Boid234,1.703317,26.37672
Boid235,3.882812,26.37672
Boid236,4.811902,26.37672
Boid237,1.221205,26.37672
Boid238,2.236088,26.37672
Boid239,2.653917,26.37672
Boid240,3.46851,26.37672
Boid241,1.910926,26.37672
Boid242,1.007162,26.37672
Boid243,2.578352,26.37672
Boid244,4.205221,26.37672
Boid245,3.309231,26.37672
Boid246,2.950165,26.37672
Boid247,3.631248,26.37672
Boid248,2.219514,26.37672
Boid249,2.008223,26.37672
Boid0,3.803715,26.43917
Boid1,4.288782,26.43917
Boid2,1.13117,26.43917
Boid3,1.850588,26.43917
Boid4,1.540794,26.43917
Boid5,4.98078,26.43917
Boid6,1.663175,26.43917
Boid7,4.310061,26.43917
Boid8,4.445519,26.43917
Boid9,4.784136,26.43917
Boid10,4.908203,26.43917
Boid11,4.055728,26.43917
Boid12,3.42126,26.43917
Boid13,1.005939,26.43917
Boid14,4.979176,26.43917
Boid15,3.643486,26.43917
Boid16,4.320551,26.43917
Boid17,2.274224,26.43917
Boid18,2.922591,26.43917
Boid19,3.096645,26.43917
Boid20,4.175231,26.43917
Boid21,4.449086,26.43917
Boid22,1.194691,26.43917
Boid23,4.217548,26.43917
Boid24,2.537736,26.43917
Boid25,1.491446,26.43917
Boid26,3.047565,26.43917
Boid27,1.547912,26.43917
Boid28,3.802939,26.43917
Boid29,1.817172,26.43917
Boid30,1.843946,26.43917
Boid31,2.114333,26.43917
Boid32,1.379356,26.43917
Boid33,3.016212,26.43917
Boid34,3.734268,26.43917
Boid35,1.99383,26.43917
Boid36,2.215715,26.43917
Boid37,4.293,26.43917
Boid38,3.509844,26.43917
Boid39,3.760143,26.43917
Boid40,3.834835,26.43917
Boid41,4.785562,26.43917
Boid42,2.863419,26.43917
Boid43,3.500937,26.43917
Boid44,1.903843,26.43917
Boid45,1.332106,26.43917
Boid46,3.460145,26.43917
Boid47,2.100471,26.43917
Boid48,1.855675,26.43917
Boid49,1.647945,26.43917
Boid50,3.049365,26.43917
Boid51,4.057427,26.43917
Boid52,3.270513,26.43917
Boid53,3.110142,26.43917
Boid54,1.979283,26.43917
Boid55,3.336354,26.43917
Boid56,2.537409,26.43917
Boid57,2.342047,26.43917
Boid58,2.66742,26.43917
Boid59,4.925526,26.43917
Boid60,4.333339,26.43917
Boid61,3.547258,26.43917
Boid62,4.693454,26.43917
Boid63,4.686415,26.43917
Boid64,3.745178,26.43917
Boid65,3.81576,26.43917
Boid66,1.903775,26.43917
Boid67,4.250802,26.43917
Boid68,3.287463,26.43917
Boid69,3.755041,26.43917
Boid70,1.214674,26.43917
Boid71,3.845977,26.43917
Boid72,2.759803,26.43917
Boid73,1.038374,26.43917
Boid74,2.512043,26.43917
Boid75,3.697067,26.43917
Boid76,4.24385,26.43917
Boid77,3.9791,26.43917
Boid78,3.774292,26.43917
Boid79,3.105211,26.43917
Boid80,4.527995,26.43917
Boid81,1.955273,26.43917
Boid82,4.75827,26.43917
Boid83,2.958101,26.43917
Boid84,2.350625,26.43917
Boid85,1.591549,26.43917
Boid86,4.115354,26.43917
Boid87,3.575319,26.43917
Boid88,1.53715,26.43917
Boid89,2.123717,26.43917
Boid90,1.701899,26.43917
Boid91,1.815511,26.43917
Boid92,2.486276,26.43917
Boid93,3.768903,26.43917
Boid94,4.122214,26.43917
Boid95,3.371253,26.43917
Boid96,4.176361,26.43917
Boid97,3.560425,26.43917
Boid98,1.758399,26.43917
Boid99,1.406494,26.43917
Boid100,1.687791,26.43917
Boid101,4.614085,26.43917
Boid102,2.005865,26.43917
Boid103,2.541363,26.43917
Boid104,2.151124,26.43917
Boid105,1.9236,26.43917
Boid106,2.590825,26.43917
Boid107,1.086285,26.43917
Boid108,2.923515,26.43917
Boid109,3.46678,26.43917
Boid110,3.739083,26.43917
Boid111,2.943218,26.43917
Boid112,3.154859,26.43917
Boid113,3.886715,26.43917
Boid114,2.706541,26.43917
Boid115,3.213522,26.43917
Boid116,4.141372,26.43917
Boid117,4.260475,26.43917
Boid118,4.54265,26.43917
Boid119,3.625459,26.43917
Boid120,1.818953,26.43917
Boid121,1.494275,26.43917
Boid122,4.953417,26.43917
Boid123,2.994451,26.43917
Boid124,4.115579,26.43917
Boid125,4.771547,26.43917
Boid126,4.275469,26.43917
Boid127,2.980683,26.43917
Boid128,2.676003,26.43917
Boid129,4.576898,26.43917
Boid130,3.822251,26.43917
Boid131,4.468813,26.43917
Boid132,4.783832,26.43917
Boid133,1.396458,26.43917
Boid134,1.181946,26.43917
Boid135,4.378336,26.43917
Boid136,2.108938,26.43917
Boid137,3.374096,26.43917
Boid138,2.223799,26.43917
Boid139,2.017781,26.43917
Boid140,2.686393,26.43917
Boid141,2.553785,26.43917
Boid142,3.379509,26.43917
Boid143,4.915325,26.43917
Boid144,1.916929,26.43917
Boid145,2.119081,26.43917
Boid146,4.984942,26.43917
Boid147,4.526799,26.43917
Boid148,1.650007,26.43917
Boid149,2.712193,26.43917
Boid150,3.129538,26.43917
Boid151,1.829879,26.43917
Boid152,4.779628,26.43917
Boid153,4.033729,26.43917
Boid154,3.437927,26.43917
Boid155,4.096984,26.43917
Boid156,3.272825,26.43917
Boid157,4.985645,26.43917
Boid158,4.10289,26.43917
Boid159,2.503014,26.43917
Boid160,3.747269,26.43917
Boid161,3.468374,26.43917
Boid162,4.218583,26.43917
Boid163,4.734991,26.43917
Boid164,3.44975,26.43917
Boid165,2.793878,26.43917
Boid166,2.284125,26.43917
Boid167,1.812562,26.43917
Boid168,4.713896,26.43917
Boid169,1.570064,26.43917
Boid170,4.041455,26.43917
Boid171,4.430334,26.43917
Boid172,2.45123,26.43917
Boid173,4.205633,26.43917
Boid174,3.606524,26.43917
Boid175,2.334141,26.43917
Boid176,3.520562,26.43917
Boid177,2.740251,26.43917
Boid178,4.103066,26.43917
Boid179,4.533091,26.43917
Boid180,3.73839,26.43917
Boid181,3.304247,26.43917
Boid182,1.185424,26.43917
Boid183,4.044775,26.43917
Boid184,3.892283,26.43917
Boid185,3.115937,26.43917
Boid186,2.354641,26.43917
Boid187,4.477993,26.43917
Boid188,1.447173,26.43917
Boid189,4.953655,26.43917
Boid190,3.892476,26.43917
Boid191,3.933442,26.43917
Boid192,3.018619,26.43917
Boid193,4.434008,26.43917
Boid194,4.28371,26.43917
Boid195,3.840902,26.43917
Boid196,3.2146,26.43917
Boid197,2.57056,26.43917
Boid198,4.944319,26.43917
Boid199,4.080265,26.43917
Boid200,2.44927,26.43917
Boid201,3.521292,26.43917
Boid202,2.366773,26.43917
Boid203,1.763824,26.43917
Boid204,4.684236,26.43917
Boid205,2.891828,26.43917
Boid206,4.817175,26.43917
Boid207,2.035608,26.43917
Boid208,1.750616,26.43917
Boid209,2.412877,26.43917
Boid210,1.94243,26.43917
Boid211,3.348659,26.43917
Boid212,2.920804,26.43917
Boid213,1.330645,26.43917
Boid214,1.88847,26.43917
Boid215,1.902608,26.43917
Boid216,4.198995,26.43917
Boid217,2.010427,26.43917
Boid218,3.844845,26.43917
Boid219,3.427812,26.43917
Boid220,4.335599,26.43917
Boid221,1.256103,26.43917
Boid222,2.581318,26.43917
Boid223,4.592951,26.43917
Boid224,4.532896,26.43917
Boid225,1.368296,26.43917
Boid226,4.191097,26.43917
Boid227,3.825372,26.43917
Boid228,3.817663,26.43917
Boid229,2.251947,26.43917
Boid230,4.630712,26.43917
Boid231,3.573919,26.43917
Boid232,4.661453,26.43917
Boid233,2.433862,26.43917
Boid234,1.500941,26.43917
Boid235,1.67712,26.43917
Boid236,1.852542,26.43917
Boid237,3.049085,26.43917
Boid238,3.812568,26.43917
Boid239,2.77615,26.43917
Boid240,1.856335,26.43917
Boid241,1.091932,26.43917
Boid242,4.948688,26.43917
Boid243,4.101183,26.43917
Boid244,2.535504,26.43917
Boid245,3.45769,26.43917
Boid246,3.998984,26.43917
Boid247,1.700566,26.43917
Boid248,1.911605,26.43917
Boid249,3.917398,26.43917
Boid0,2.083335,26.5058
Boid1,4.524523,26.5058
Boid2,3.791505,26.5058
Boid3,1.562644,26.5058
Boid4,3.364795,26.5058
Boid5,3.921702,26.5058
Boid6,2.10377,26.5058
Boid7,2.288263,26.5058
Boid8,4.595529,26.5058
Boid9,2.996647,26.5058
Boid10,1.991775,26.5058
Boid11,2.387303,26.5058
Boid12,3.796443,26.5058
Boid13,2.57381,26.5058
Boid14,2.278628,26.5058
Boid15,1.385953,26.5058
Boid16,3.082897,26.5058
Boid17,3.266885,26.5058
Boid18,3.926909,26.5058
Boid19,4.952285,26.5058
Boid20,4.158248,26.5058
Boid21,1.564513,26.5058
Boid22,2.374139,26.5058
Boid23,3.399307,26.5058
Boid24,3.024767,26.5058
Boid25,4.490757,26.5058
Boid26,3.972679,26.5058
Boid27,1.997125,26.5058
Boid28,2.736401,26.5058
Boid29,1.025787,26.5058
Boid30,4.884824,26.5058
Boid31,2.51531,26.5058
Boid32,4.487024,26.5058
Boid33,3.805998,26.5058
Boid34,3.380649,26.5058
Boid35,1.386516,26.5058
Boid36,3.190044,26.5058
Boid37,3.891389,26.5058
Boid38,2.53625,26.5058
Boid39,1.146093,26.5058
Boid40,4.669587,26.5058
Boid41,3.267856,26.5058
Boid42,3.60762,26.5058
Boid43,2.854432,26.5058
Boid44,2.538695,26.5058
Boid45,3.072262,26.5058
Boid46,1.203996,26.5058
Boid47,3.557894,26.5058
Boid48,1.556613,26.5058
Boid49,1.278414,26.5058
Boid50,2.462105,26.5058
Boid51,3.956404,26.5058
Boid52,3.642373,26.5058
Boid53,1.580112,26.5058
Boid54,3.52373,26.5058
Boid55,1.30344,26.5058
Boid56,3.346031,26.5058
Boid57,1.242373,26.5058
Boid58,2.320324,26.5058
Boid59,4.7822,26.5058
Boid60,2.07038,26.5058
Boid61,1.709126,26.5058
Boid62,1.034121,26.5058
Boid63,1.668569,26.5058
Boid64,2.997526,26.5058
Boid65,2.628553,26.5058
Boid66,1.906903,26.5058
Boid67,3.36083,26.5058
Boid68,1.666822,26.5058
Boid69,2.963406,26.5058
Boid70,2.067766,26.5058
Boid71,3.418572,26.5058
Boid72,3.9351,26.5058
Boid73,3.752771,26.5058
Boid74,4.666542,26.5058
Boid75,3.273733,26.5058
Boid76,1.660601,26.5058
Boid77,2.480234,26.5058
Boid78,1.599737,26.5058
Boid79,1.764886,26.5058
Boid80,3.42008,26.5058
Boid81,3.367195,26.5058
Boid82,1.03343,26.5058
Boid83,1.426565,26.5058
Boid84,4.135116,26.5058
Boid85,4.429491,26.5058
Boid86,2.229372,26.5058
Boid87,4.063531,26.5058
Boid88,1.320387,26.5058
Boid89,1.106887,26.5058
Boid90,1.799177,26.5058
Boid91,4.397792,26.5058
Boid92,4.439402,26.5058
Boid93,4.104617,26.5058
Boid94,4.392136,26.5058
Boid95,2.27041,26.5058
Boid96,3.958658,26.5058
Boid97,2.295515,26.5058
Boid98,1.157053,26.5058
Boid99,4.319904,26.5058
Boid100,4.641368,26.5058
Boid101,2.61278,26.5058
Boid102,1.362724,26.5058
Boid103,1.314244,26.5058
Boid104,1.99649,26.5058
Boid105,3.569472,26.5058
Boid106,4.315902,26.5058
Boid107,4.754099,26.5058
Boid108,4.334682,26.5058
Boid109,2.373769,26.5058
Boid110,4.411403,26.5058
Boid111,1.529498,26.5058
Boid112,3.957582,26.5058
Boid113,1.065855,26.5058
Boid114,2.067434,26.5058
Boid115,3.152605,26.5058
Boid116,2.94401,26.5058
Boid117,3.820151,26.5058
Boid118,1.864423,26.5058
Boid119,2.099164,26.5058
Boid120,1.381208,26.5058
Boid121,1.181037,26.5058
Boid122,3.965799,26.5058
Boid123,2.88669,26.5058
Boid124,3.194116,26.5058
Boid125,1.573884,26.5058
Boid126,2.261475,26.5058
Boid127,1.213405,26.5058
Boid128,2.456003,26.5058
Boid129,2.100015,26.5058
Boid130,1.130183,26.5058
Boid131,3.137899,26.5058
Boid132,2.383838,26.5058
Boid133,4.743366,26.5058
Boid134,1.158592,26.5058
Boid135,3.378954,26.5058
Boid136,3.771075,26.5058
Boid137,2.246496,26.5058
Boid138,3.433706,26.5058
Boid139,4.91373,26.5058
Boid140,4.017742,26.5058
Boid141,3.067224,26.5058
Boid142,2.56128,26.5058
Boid143,4.217009,26.5058
Boid144,1.038959,26.5058
Boid145,4.544238,26.5058
Boid146,3.515764,26.5058
Boid147,4.101943,26.5058
Boid148,4.520458,26.5058
Boid149,2.885911,26.5058
Boid150,2.143892,26.5058
Boid151,3.758945,26.5058
Boid152,4.236463,26.5058
Boid153,4.333322,26.5058
Boid154,4.16408,26.5058
Boid155,4.365036,26.5058
Boid156,1.67369,26.5058
Boid157,2.284986,26.5058
Boid158,3.411896,26.5058
Boid159,2.998779,26.5058
Boid160,3.730655,26.5058
Boid161,4.231739,26.5058
Boid162,1.653076,26.5058
Boid163,2.684501,26.5058
Boid164,1.530152,26.5058
Boid165,2.737833,26.5058
Boid166,3.523638,26.5058
Boid167,2.152237,26.5058
Boid168,2.002066,26.5058
Boid169,4.54054,26.5058
Boid170,3.544604,26.5058
Boid171,2.374645,26.5058
Boid172,2.037705,26.5058
Boid173,1.597991,26.5058
Boid174,4.696562,26.5058
Boid175,1.80471,26.5058
Boid176,3.26503,26.5058
Boid177,2.335496,26.5058
Boid178,1.922665,26.5058
Boid179,3.18209,26.5058
Boid180,3.444867,26.5058
Boid181,4.496022,26.5058
Boid182,1.020105,26.5058
Boid183,1.869677,26.5058
Boid184,2.532156,26.5058
Boid185,3.128893,26.5058
Boid186,2.817518,26.5058
Boid187,3.045123,26.5058
Boid188,3.766717,26.5058
Boid189,2.787373,26.5058
Boid190,2.859938,26.5058
Boid191,1.953377,26.5058
Boid192,2.625453,26.5058
Boid193,4.96204,26.5058
Boid194,4.192173,26.5058
Boid195,2.458747,26.5058
Boid196,2.005922,26.5058
Boid197,1.171764,26.5058
Boid198,1.083897,26.5058
