Boid,Speed,TimeElapsed
Boid93,5,0.7444032
Boid94,5,0.7444032
Boid95,5,0.7444032
Boid96,5,0.7444032
Boid97,5,0.7444032
Boid98,5,0.7444032
Boid99,5,0.7444032
Boid100,5,0.7444032
Boid101,5,0.7444032
Boid102,5,0.7444032
Boid103,5,0.7444032
Boid104,5,0.7444032
Boid105,5,0.7444032
Boid106,5,0.7444032
Boid107,5,0.7444032
Boid108,5,0.7444032
Boid109,5,0.7444032
Boid110,5,0.7444032
Boid111,5,0.7444032
Boid112,5,0.7444032
Boid113,5,0.7444032
Boid114,5,0.7444032
Boid115,5,0.7444032
Boid116,5,0.7444032
Boid117,5,0.7444032
Boid118,5,0.7444032
Boid119,5,0.7444032
Boid120,5,0.7444032
Boid121,5,0.7444032
Boid122,5,0.7444032
Boid123,5,0.7444032
Boid124,5,0.7444032
Boid125,5,0.7444032
Boid126,5,0.7444032
Boid127,5,0.7444032
Boid128,5,0.7444032
Boid129,5,0.7444032
Boid130,5,0.7444032
Boid131,5,0.7444032
Boid132,5,0.7444032
Boid133,5,0.7444032
Boid134,5,0.7444032
Boid135,5,0.7444032
Boid136,5,0.7444032
Boid137,2.190087,0.7444032
Boid138,5,0.7444032
Boid139,5,0.7444032
Boid140,5,0.7444032
Boid141,5,0.7444032
Boid142,5,0.7444032
Boid143,5,0.7444032
Boid144,5,0.7444032
Boid145,5,0.7444032
Boid146,5,0.7444032
Boid147,5,0.7444032
Boid148,5,0.7444032
Boid149,5,0.7444032
Boid0,5,0.8180953
Boid1,5,0.8180953
Boid2,5,0.8180953
Boid3,5,0.8180953
Boid4,5,0.8180953
Boid5,5,0.8180953
Boid6,5,0.8180953
Boid7,5,0.8180953
Boid8,5,0.8180953
Boid9,5,0.8180953
Boid10,5,0.8180953
Boid11,5,0.8180953
Boid12,5,0.8180953
Boid13,5,0.8180953
Boid14,5,0.8180953
Boid15,5,0.8180953
Boid16,5,0.8180953
Boid17,4.685084,0.8180953
Boid18,5,0.8180953
Boid19,5,0.8180953
Boid20,5,0.8180953
Boid21,5,0.8180953
Boid22,5,0.8180953
Boid23,5,0.8180953
Boid24,5,0.8180953
Boid25,5,0.8180953
Boid26,5,0.8180953
Boid27,5,0.8180953
Boid28,5,0.8180953
Boid29,5,0.8180953
Boid30,5,0.8180953
Boid31,5,0.8180953
Boid32,5,0.8180953
Boid33,5,0.8180953
Boid34,5,0.8180953
Boid35,5,0.8180953
Boid36,5,0.8180953
Boid37,5,0.8180953
Boid38,5,0.8180953
Boid39,2.743113,0.8180953
Boid40,5,0.8180953
Boid41,5,0.8180953
Boid42,5,0.8180953
Boid43,5,0.8180953
Boid44,5,0.8180953
Boid45,5,0.8180953
Boid46,5,0.8180953
Boid47,5,0.8180953
Boid48,5,0.8180953
Boid49,5,0.8180953
Boid50,5,0.8180953
Boid51,5,0.8180953
Boid52,5,0.8180953
Boid53,5,0.8180953
Boid54,5,0.8180953
Boid55,5,0.8180953
Boid56,5,0.8180953
Boid57,5,0.8180953
Boid58,5,0.8180953
Boid59,5,0.8180953
Boid60,5,0.8180953
Boid61,5,0.8180953
Boid62,5,0.8180953
Boid63,5,0.8180953
Boid64,5,0.8180953
Boid65,5,0.8180953
Boid66,5,0.8180953
Boid67,5,0.8180953
Boid68,5,0.8180953
Boid69,5,0.8180953
Boid70,5,0.8180953
Boid71,5,0.8180953
Boid72,5,0.8180953
Boid73,5,0.8180953
Boid74,5,0.8180953
Boid75,5,0.8180953
Boid76,5,0.8180953
Boid77,5,0.8180953
Boid78,5,0.8180953
Boid79,5,0.8180953
Boid80,5,0.8180953
Boid81,5,0.8180953
Boid82,5,0.8180953
Boid83,5,0.8180953
Boid84,5,0.8180953
Boid85,5,0.8180953
Boid86,5,0.8180953
Boid87,5,0.8180953
Boid88,5,0.8180953
Boid89,5,0.8180953
Boid90,5,0.8180953
Boid91,5,0.8180953
Boid92,5,0.8180953
Boid93,5,0.8180953
Boid94,5,0.8180953
Boid95,5,0.8180953
Boid96,5,0.8180953
Boid97,5,0.8180953
Boid98,5,0.8180953
Boid99,5,0.8180953
Boid100,5,0.8180953
Boid101,5,0.8180953
Boid102,5,0.8180953
Boid103,5,0.8180953
Boid104,5,0.8180953
Boid105,5,0.8180953
Boid106,5,0.8180953
Boid107,5,0.8180953
Boid108,5,0.8180953
Boid109,5,0.8180953
Boid110,5,0.8180953
Boid111,5,0.8180953
Boid112,5,0.8180953
Boid113,5,0.8180953
Boid114,5,0.8180953
Boid115,5,0.8180953
Boid116,5,0.8180953
Boid117,5,0.8180953
Boid118,5,0.8180953
Boid119,5,0.8180953
Boid120,5,0.8180953
Boid121,5,0.8180953
Boid122,5,0.8180953
Boid123,5,0.8180953
Boid124,5,0.8180953
Boid125,5,0.8180953
Boid126,5,0.8180953
Boid127,5,0.8180953
Boid128,5,0.8180953
Boid129,5,0.8180953
Boid130,5,0.8180953
Boid131,5,0.8180953
Boid132,5,0.8180953
Boid133,5,0.8180953
Boid134,5,0.8180953
Boid135,5,0.8180953
Boid136,5,0.8180953
Boid137,5,0.8180953
Boid138,5,0.8180953
Boid139,5,0.8180953
Boid140,5,0.8180953
Boid141,5,0.8180953
Boid142,5,0.8180953
Boid143,5,0.8180953
Boid144,5,0.8180953
Boid145,5,0.8180953
Boid146,5,0.8180953
Boid147,5,0.8180953
Boid148,5,0.8180953
Boid149,5,0.8180953
Boid0,5,0.9112867
Boid1,5,0.9112867
Boid2,5,0.9112867
Boid3,5,0.9112867
Boid4,5,0.9112867
Boid5,5,0.9112867
Boid6,5,0.9112867
Boid7,5,0.9112867
Boid8,5,0.9112867
Boid9,5,0.9112867
Boid10,5,0.9112867
Boid11,5,0.9112867
Boid12,5,0.9112867
Boid13,5,0.9112867
Boid14,5,0.9112867
Boid15,5,0.9112867
Boid16,5,0.9112867
Boid17,5,0.9112867
Boid18,5,0.9112867
Boid19,5,0.9112867
Boid20,5,0.9112867
Boid21,5,0.9112867
Boid22,5,0.9112867
Boid23,5,0.9112867
Boid24,5,0.9112867
Boid25,5,0.9112867
Boid26,5,0.9112867
Boid27,5,0.9112867
Boid28,5,0.9112867
Boid29,5,0.9112867
Boid30,4.683951,0.9112867
Boid31,5,0.9112867
Boid32,5,0.9112867
Boid33,5,0.9112867
Boid34,5,0.9112867
Boid35,5,0.9112867
Boid36,5,0.9112867
Boid37,5,0.9112867
Boid38,5,0.9112867
Boid39,5,0.9112867
Boid40,5,0.9112867
Boid41,5,0.9112867
Boid42,5,0.9112867
Boid43,5,0.9112867
Boid44,5,0.9112867
Boid45,5,0.9112867
Boid46,5,0.9112867
Boid47,5,0.9112867
Boid48,5,0.9112867
Boid49,5,0.9112867
Boid50,5,0.9112867
Boid51,5,0.9112867
Boid52,5,0.9112867
Boid53,5,0.9112867
Boid54,5,0.9112867
Boid55,5,0.9112867
Boid56,5,0.9112867
Boid57,5,0.9112867
Boid58,5,0.9112867
Boid59,5,0.9112867
Boid60,5,0.9112867
Boid61,5,0.9112867
Boid62,5,0.9112867
Boid63,5,0.9112867
Boid64,5,0.9112867
Boid65,5,0.9112867
Boid66,5,0.9112867
Boid67,5,0.9112867
Boid68,5,0.9112867
Boid69,5,0.9112867
Boid70,5,0.9112867
Boid71,5,0.9112867
Boid72,5,0.9112867
Boid73,5,0.9112867
Boid74,5,0.9112867
Boid75,5,0.9112867
Boid76,5,0.9112867
Boid77,5,0.9112867
Boid78,5,0.9112867
Boid79,5,0.9112867
Boid80,5,0.9112867
Boid81,5,0.9112867
Boid82,5,0.9112867
Boid83,5,0.9112867
Boid84,5,0.9112867
Boid85,5,0.9112867
Boid86,5,0.9112867
Boid87,5,0.9112867
Boid88,5,0.9112867
Boid89,5,0.9112867
Boid90,5,0.9112867
Boid91,5,0.9112867
Boid92,5,0.9112867
Boid93,5,0.9112867
Boid94,5,0.9112867
Boid95,5,0.9112867
Boid96,5,0.9112867
Boid97,5,0.9112867
Boid98,5,0.9112867
Boid99,5,0.9112867
Boid100,5,0.9112867
Boid101,5,0.9112867
Boid102,5,0.9112867
Boid103,5,0.9112867
Boid104,5,0.9112867
Boid105,5,0.9112867
Boid106,5,0.9112867
Boid107,5,0.9112867
Boid108,5,0.9112867
Boid109,5,0.9112867
Boid110,5,0.9112867
Boid111,5,0.9112867
Boid112,5,0.9112867
Boid113,5,0.9112867
Boid114,5,0.9112867
Boid115,5,0.9112867
Boid116,5,0.9112867
Boid117,5,0.9112867
Boid118,5,0.9112867
Boid119,5,0.9112867
Boid120,5,0.9112867
Boid121,5,0.9112867
Boid122,5,0.9112867
Boid123,5,0.9112867
Boid124,5,0.9112867
Boid125,5,0.9112867
Boid126,5,0.9112867
Boid127,5,0.9112867
Boid128,5,0.9112867
Boid129,5,0.9112867
Boid130,5,0.9112867
Boid131,5,0.9112867
Boid132,5,0.9112867
Boid133,5,0.9112867
Boid134,5,0.9112867
Boid135,5,0.9112867
Boid136,5,0.9112867
Boid137,5,0.9112867
Boid138,5,0.9112867
Boid139,5,0.9112867
Boid140,5,0.9112867
Boid141,5,0.9112867
Boid142,5,0.9112867
Boid143,5,0.9112867
Boid144,5,0.9112867
Boid145,5,0.9112867
Boid146,5,0.9112867
Boid147,5,0.9112867
Boid148,5,0.9112867
Boid149,5,0.9112867
Boid0,5,0.9766101
Boid1,5,0.9766101
Boid2,5,0.9766101
Boid3,5,0.9766101
Boid4,5,0.9766101
Boid5,5,0.9766101
Boid6,5,0.9766101
Boid7,5,0.9766101
Boid8,5,0.9766101
Boid9,5,0.9766101
Boid10,5,0.9766101
Boid11,5,0.9766101
Boid12,5,0.9766101
Boid13,5,0.9766101
Boid14,5,0.9766101
Boid15,5,0.9766101
Boid16,5,0.9766101
Boid17,5,0.9766101
Boid18,5,0.9766101
Boid19,5,0.9766101
Boid20,5,0.9766101
Boid21,5,0.9766101
Boid22,5,0.9766101
Boid23,5,0.9766101
Boid24,5,0.9766101
Boid25,5,0.9766101
Boid26,5,0.9766101
Boid27,5,0.9766101
Boid28,5,0.9766101
Boid29,5,0.9766101
Boid30,5,0.9766101
Boid31,5,0.9766101
Boid32,5,0.9766101
Boid33,5,0.9766101
Boid34,5,0.9766101
Boid35,5,0.9766101
Boid36,5,0.9766101
Boid37,5,0.9766101
Boid38,5,0.9766101
Boid39,5,0.9766101
Boid40,5,0.9766101
Boid41,5,0.9766101
Boid42,5,0.9766101
Boid43,5,0.9766101
Boid44,5,0.9766101
Boid45,5,0.9766101
Boid46,5,0.9766101
Boid47,5,0.9766101
Boid48,5,0.9766101
Boid49,5,0.9766101
Boid50,5,0.9766101
Boid51,5,0.9766101
Boid52,5,0.9766101
Boid53,5,0.9766101
Boid54,5,0.9766101
Boid55,5,0.9766101
Boid56,5,0.9766101
Boid57,5,0.9766101
Boid58,5,0.9766101
Boid59,5,0.9766101
Boid60,5,0.9766101
Boid61,5,0.9766101
Boid62,5,0.9766101
Boid63,5,0.9766101
Boid64,5,0.9766101
Boid65,5,0.9766101
Boid66,5,0.9766101
Boid67,5,0.9766101
Boid68,5,0.9766101
Boid69,5,0.9766101
Boid70,5,0.9766101
Boid71,5,0.9766101
Boid72,5,0.9766101
Boid73,5,0.9766101
Boid74,5,0.9766101
Boid75,5,0.9766101
Boid76,5,0.9766101
Boid77,5,0.9766101
Boid78,5,0.9766101
Boid79,5,0.9766101
Boid80,5,0.9766101
Boid81,5,0.9766101
Boid82,5,0.9766101
Boid83,5,0.9766101
Boid84,5,0.9766101
Boid85,5,0.9766101
Boid86,5,0.9766101
Boid87,5,0.9766101
Boid88,5,0.9766101
Boid89,5,0.9766101
Boid90,5,0.9766101
Boid91,5,0.9766101
Boid92,5,0.9766101
Boid93,5,0.9766101
Boid94,5,0.9766101
Boid95,5,0.9766101
Boid96,5,0.9766101
Boid97,5,0.9766101
Boid98,5,0.9766101
Boid99,5,0.9766101
Boid100,5,0.9766101
Boid101,5,0.9766101
Boid102,5,0.9766101
Boid103,5,0.9766101
Boid104,5,0.9766101
Boid105,5,0.9766101
Boid106,5,0.9766101
Boid107,5,0.9766101
Boid108,5,0.9766101
Boid109,5,0.9766101
Boid110,5,0.9766101
Boid111,5,0.9766101
Boid112,5,0.9766101
Boid113,5,0.9766101
Boid114,5,0.9766101
Boid115,5,0.9766101
Boid116,5,0.9766101
Boid117,5,0.9766101
Boid118,5,0.9766101
Boid119,5,0.9766101
Boid120,5,0.9766101
Boid121,5,0.9766101
Boid122,5,0.9766101
Boid123,5,0.9766101
Boid124,5,0.9766101
Boid125,5,0.9766101
Boid126,5,0.9766101
Boid127,5,0.9766101
Boid128,5,0.9766101
Boid129,5,0.9766101
Boid130,5,0.9766101
Boid131,5,0.9766101
Boid132,5,0.9766101
Boid133,5,0.9766101
Boid134,5,0.9766101
Boid135,5,0.9766101
Boid136,5,0.9766101
Boid137,5,0.9766101
Boid138,5,0.9766101
Boid139,5,0.9766101
Boid140,5,0.9766101
Boid141,5,0.9766101
Boid142,5,0.9766101
Boid143,5,0.9766101
Boid144,5,0.9766101
Boid145,5,0.9766101
Boid146,5,0.9766101
Boid147,5,0.9766101
Boid148,5,0.9766101
Boid149,5,0.9766101
Boid0,5,1.05218
Boid1,5,1.05218
Boid2,5,1.05218
Boid3,5,1.05218
Boid4,5,1.05218
Boid5,5,1.05218
Boid6,5,1.05218
Boid7,5,1.05218
Boid8,5,1.05218
Boid9,5,1.05218
Boid10,5,1.05218
Boid11,5,1.05218
Boid12,5,1.05218
Boid13,5,1.05218
Boid14,5,1.05218
Boid15,5,1.05218
Boid16,5,1.05218
Boid17,5,1.05218
Boid18,5,1.05218
Boid19,5,1.05218
Boid20,5,1.05218
Boid21,5,1.05218
Boid22,5,1.05218
Boid23,3.827232,1.05218
Boid24,5,1.05218
Boid25,5,1.05218
Boid26,5,1.05218
Boid27,5,1.05218
Boid28,5,1.05218
Boid29,5,1.05218
Boid30,5,1.05218
Boid31,5,1.05218
Boid32,5,1.05218
Boid33,5,1.05218
Boid34,5,1.05218
Boid35,5,1.05218
Boid36,5,1.05218
Boid37,5,1.05218
Boid38,5,1.05218
Boid39,5,1.05218
Boid40,5,1.05218
Boid41,5,1.05218
Boid42,5,1.05218
Boid43,5,1.05218
Boid44,5,1.05218
Boid45,5,1.05218
Boid46,5,1.05218
Boid47,5,1.05218
Boid48,5,1.05218
Boid49,5,1.05218
Boid50,5,1.05218
Boid51,5,1.05218
Boid52,5,1.05218
Boid53,5,1.05218
Boid54,5,1.05218
Boid55,5,1.05218
Boid56,5,1.05218
Boid57,5,1.05218
Boid58,5,1.05218
Boid59,5,1.05218
Boid60,5,1.05218
Boid61,5,1.05218
Boid62,5,1.05218
Boid63,5,1.05218
Boid64,5,1.05218
Boid65,5,1.05218
Boid66,5,1.05218
Boid67,5,1.05218
Boid68,5,1.05218
Boid69,5,1.05218
Boid70,5,1.05218
Boid71,5,1.05218
Boid72,5,1.05218
Boid73,5,1.05218
Boid74,5,1.05218
Boid75,5,1.05218
Boid76,5,1.05218
Boid77,5,1.05218
Boid78,5,1.05218
Boid79,5,1.05218
Boid80,5,1.05218
Boid81,5,1.05218
Boid82,5,1.05218
Boid83,5,1.05218
Boid84,5,1.05218
Boid85,5,1.05218
Boid86,5,1.05218
Boid87,5,1.05218
Boid88,5,1.05218
Boid89,5,1.05218
Boid90,5,1.05218
Boid91,5,1.05218
Boid92,5,1.05218
Boid93,5,1.05218
Boid94,5,1.05218
Boid95,5,1.05218
Boid96,5,1.05218
Boid97,5,1.05218
Boid98,5,1.05218
Boid99,5,1.05218
Boid100,5,1.05218
Boid101,5,1.05218
Boid102,5,1.05218
Boid103,5,1.05218
Boid104,5,1.05218
Boid105,5,1.05218
Boid106,5,1.05218
Boid107,5,1.05218
Boid108,5,1.05218
Boid109,5,1.05218
Boid110,5,1.05218
Boid111,5,1.05218
Boid112,5,1.05218
Boid113,5,1.05218
Boid114,5,1.05218
Boid115,5,1.05218
Boid116,5,1.05218
Boid117,5,1.05218
Boid118,5,1.05218
Boid119,5,1.05218
Boid120,5,1.05218
Boid121,5,1.05218
Boid122,5,1.05218
Boid123,5,1.05218
Boid124,5,1.05218
Boid125,5,1.05218
Boid126,5,1.05218
Boid127,5,1.05218
Boid128,5,1.05218
Boid129,5,1.05218
Boid130,5,1.05218
Boid131,5,1.05218
Boid132,5,1.05218
Boid133,5,1.05218
Boid134,5,1.05218
Boid135,5,1.05218
Boid136,5,1.05218
Boid137,5,1.05218
Boid138,5,1.05218
Boid139,5,1.05218
Boid140,5,1.05218
Boid141,5,1.05218
Boid142,5,1.05218
Boid143,5,1.05218
Boid144,5,1.05218
Boid145,5,1.05218
Boid146,5,1.05218
Boid147,5,1.05218
Boid148,5,1.05218
Boid149,5,1.05218
Boid0,5,1.136393
Boid1,5,1.136393
Boid2,5,1.136393
Boid3,5,1.136393
Boid4,5,1.136393
Boid5,5,1.136393
Boid6,5,1.136393
Boid7,5,1.136393
Boid8,5,1.136393
Boid9,5,1.136393
Boid10,5,1.136393
Boid11,5,1.136393
Boid12,5,1.136393
Boid13,5,1.136393
Boid14,5,1.136393
Boid15,5,1.136393
Boid16,5,1.136393
Boid17,5,1.136393
Boid18,5,1.136393
Boid19,5,1.136393
Boid20,5,1.136393
Boid21,5,1.136393
Boid22,5,1.136393
Boid23,5,1.136393
Boid24,5,1.136393
Boid25,5,1.136393
Boid26,5,1.136393
Boid27,5,1.136393
Boid28,5,1.136393
Boid29,5,1.136393
Boid30,5,1.136393
Boid31,5,1.136393
Boid32,5,1.136393
Boid33,5,1.136393
Boid34,5,1.136393
Boid35,5,1.136393
Boid36,5,1.136393
Boid37,5,1.136393
Boid38,5,1.136393
Boid39,5,1.136393
Boid40,5,1.136393
Boid41,5,1.136393
Boid42,5,1.136393
Boid43,5,1.136393
Boid44,5,1.136393
Boid45,5,1.136393
Boid46,5,1.136393
Boid47,5,1.136393
Boid48,3.766621,1.136393
Boid49,5,1.136393
Boid50,5,1.136393
Boid51,4.560228,1.136393
Boid52,5,1.136393
Boid53,5,1.136393
Boid54,5,1.136393
Boid55,5,1.136393
Boid56,5,1.136393
Boid57,5,1.136393
Boid58,5,1.136393
Boid59,5,1.136393
Boid60,5,1.136393
Boid61,5,1.136393
Boid62,5,1.136393
Boid63,5,1.136393
Boid64,5,1.136393
Boid65,5,1.136393
Boid66,5,1.136393
Boid67,5,1.136393
Boid68,5,1.136393
Boid69,5,1.136393
Boid70,5,1.136393
Boid71,5,1.136393
Boid72,5,1.136393
Boid73,5,1.136393
Boid74,5,1.136393
Boid75,5,1.136393
Boid76,5,1.136393
Boid77,5,1.136393
Boid78,5,1.136393
Boid79,5,1.136393
Boid80,5,1.136393
Boid81,5,1.136393
Boid82,5,1.136393
Boid83,5,1.136393
Boid84,5,1.136393
Boid85,5,1.136393
Boid86,5,1.136393
Boid87,5,1.136393
Boid88,5,1.136393
Boid89,5,1.136393
Boid90,5,1.136393
Boid91,5,1.136393
Boid92,5,1.136393
Boid93,5,1.136393
Boid94,5,1.136393
Boid95,5,1.136393
Boid96,5,1.136393
Boid97,5,1.136393
Boid98,5,1.136393
Boid99,5,1.136393
Boid100,5,1.136393
Boid101,5,1.136393
Boid102,5,1.136393
Boid103,5,1.136393
Boid104,5,1.136393
Boid105,5,1.136393
Boid106,5,1.136393
Boid107,5,1.136393
Boid108,5,1.136393
Boid109,5,1.136393
Boid110,5,1.136393
Boid111,5,1.136393
Boid112,5,1.136393
Boid113,5,1.136393
Boid114,5,1.136393
Boid115,5,1.136393
Boid116,5,1.136393
Boid117,5,1.136393
Boid118,5,1.136393
Boid119,5,1.136393
Boid120,5,1.136393
Boid121,5,1.136393
Boid122,5,1.136393
Boid123,5,1.136393
Boid124,5,1.136393
Boid125,5,1.136393
Boid126,5,1.136393
Boid127,5,1.136393
Boid128,5,1.136393
Boid129,5,1.136393
Boid130,5,1.136393
Boid131,5,1.136393
Boid132,5,1.136393
Boid133,5,1.136393
Boid134,5,1.136393
Boid135,5,1.136393
Boid136,5,1.136393
Boid137,5,1.136393
Boid138,5,1.136393
Boid139,5,1.136393
Boid140,5,1.136393
Boid141,5,1.136393
Boid142,5,1.136393
Boid143,5,1.136393
Boid144,5,1.136393
Boid145,5,1.136393
Boid146,5,1.136393
Boid147,5,1.136393
Boid148,5,1.136393
Boid149,5,1.136393
Boid0,5,1.198909
Boid1,5,1.198909
Boid2,5,1.198909
Boid3,5,1.198909
Boid4,5,1.198909
Boid5,5,1.198909
Boid6,3.677509,1.198909
Boid7,5,1.198909
Boid8,5,1.198909
Boid9,5,1.198909
Boid10,5,1.198909
Boid11,5,1.198909
Boid12,5,1.198909
Boid13,5,1.198909
Boid14,5,1.198909
Boid15,5,1.198909
Boid16,5,1.198909
Boid17,5,1.198909
Boid18,5,1.198909
Boid19,5,1.198909
Boid20,5,1.198909
Boid21,5,1.198909
Boid22,5,1.198909
Boid23,5,1.198909
Boid24,5,1.198909
Boid25,5,1.198909
Boid26,5,1.198909
Boid27,5,1.198909
Boid28,5,1.198909
Boid29,5,1.198909
Boid30,5,1.198909
Boid31,5,1.198909
Boid32,5,1.198909
Boid33,5,1.198909
Boid34,5,1.198909
Boid35,5,1.198909
Boid36,5,1.198909
Boid37,5,1.198909
Boid38,5,1.198909
Boid39,5,1.198909
Boid40,5,1.198909
Boid41,5,1.198909
Boid42,5,1.198909
Boid43,5,1.198909
Boid44,5,1.198909
Boid45,5,1.198909
Boid46,5,1.198909
Boid47,5,1.198909
Boid48,5,1.198909
Boid49,5,1.198909
Boid50,5,1.198909
Boid51,5,1.198909
Boid52,5,1.198909
Boid53,5,1.198909
Boid54,5,1.198909
Boid55,5,1.198909
Boid56,5,1.198909
Boid57,5,1.198909
Boid58,5,1.198909
Boid59,5,1.198909
Boid60,5,1.198909
Boid61,5,1.198909
Boid62,5,1.198909
Boid63,5,1.198909
Boid64,5,1.198909
Boid65,5,1.198909
Boid66,5,1.198909
Boid67,5,1.198909
Boid68,5,1.198909
Boid69,5,1.198909
Boid70,5,1.198909
Boid71,5,1.198909
Boid72,5,1.198909
Boid73,5,1.198909
Boid74,5,1.198909
Boid75,5,1.198909
Boid76,5,1.198909
Boid77,5,1.198909
Boid78,5,1.198909
Boid79,5,1.198909
Boid80,5,1.198909
Boid81,5,1.198909
Boid82,5,1.198909
Boid83,5,1.198909
Boid84,5,1.198909
Boid85,5,1.198909
Boid86,5,1.198909
Boid87,5,1.198909
Boid88,5,1.198909
Boid89,5,1.198909
Boid90,5,1.198909
Boid91,5,1.198909
Boid92,5,1.198909
Boid93,5,1.198909
Boid94,5,1.198909
Boid95,5,1.198909
Boid96,5,1.198909
Boid97,5,1.198909
Boid98,5,1.198909
Boid99,5,1.198909
Boid100,5,1.198909
Boid101,5,1.198909
Boid102,5,1.198909
Boid103,5,1.198909
Boid104,5,1.198909
Boid105,5,1.198909
Boid106,5,1.198909
Boid107,5,1.198909
Boid108,5,1.198909
Boid109,5,1.198909
Boid110,5,1.198909
Boid111,5,1.198909
Boid112,5,1.198909
Boid113,5,1.198909
Boid114,5,1.198909
Boid115,5,1.198909
Boid116,5,1.198909
Boid117,5,1.198909
Boid118,5,1.198909
Boid119,5,1.198909
Boid120,5,1.198909
Boid121,5,1.198909
Boid122,5,1.198909
Boid123,5,1.198909
Boid124,5,1.198909
Boid125,5,1.198909
Boid126,5,1.198909
Boid127,5,1.198909
Boid128,5,1.198909
Boid129,5,1.198909
Boid130,5,1.198909
Boid131,5,1.198909
Boid132,5,1.198909
Boid133,5,1.198909
Boid134,5,1.198909
Boid135,5,1.198909
Boid136,5,1.198909
Boid137,5,1.198909
Boid138,5,1.198909
Boid139,5,1.198909
Boid140,5,1.198909
Boid141,5,1.198909
Boid142,5,1.198909
Boid143,5,1.198909
Boid144,5,1.198909
Boid145,5,1.198909
Boid146,5,1.198909
Boid147,5,1.198909
Boid148,5,1.198909
Boid149,5,1.198909
Boid0,5,1.260407
Boid1,5,1.260407
Boid2,5,1.260407
Boid3,5,1.260407
Boid4,5,1.260407
Boid5,5,1.260407
Boid6,5,1.260407
Boid7,5,1.260407
Boid8,5,1.260407
Boid9,5,1.260407
Boid10,5,1.260407
Boid11,5,1.260407
Boid12,5,1.260407
Boid13,5,1.260407
Boid14,5,1.260407
Boid15,5,1.260407
Boid16,5,1.260407
Boid17,5,1.260407
Boid18,5,1.260407
Boid19,5,1.260407
Boid20,5,1.260407
Boid21,5,1.260407
Boid22,5,1.260407
Boid23,4.996473,1.260407
Boid24,5,1.260407
Boid25,5,1.260407
Boid26,5,1.260407
Boid27,5,1.260407
Boid28,5,1.260407
Boid29,5,1.260407
Boid30,5,1.260407
Boid31,5,1.260407
Boid32,5,1.260407
Boid33,5,1.260407
Boid34,5,1.260407
Boid35,5,1.260407
Boid36,5,1.260407
Boid37,5,1.260407
Boid38,5,1.260407
Boid39,5,1.260407
Boid40,5,1.260407
Boid41,5,1.260407
Boid42,5,1.260407
Boid43,5,1.260407
Boid44,5,1.260407
Boid45,5,1.260407
Boid46,5,1.260407
Boid47,5,1.260407
Boid48,5,1.260407
Boid49,5,1.260407
Boid50,5,1.260407
Boid51,5,1.260407
Boid52,5,1.260407
Boid53,5,1.260407
Boid54,5,1.260407
Boid55,5,1.260407
Boid56,5,1.260407
Boid57,5,1.260407
Boid58,5,1.260407
Boid59,5,1.260407
Boid60,5,1.260407
Boid61,5,1.260407
Boid62,5,1.260407
Boid63,5,1.260407
Boid64,5,1.260407
Boid65,5,1.260407
Boid66,5,1.260407
Boid67,5,1.260407
Boid68,5,1.260407
Boid69,5,1.260407
Boid70,5,1.260407
Boid71,5,1.260407
Boid72,5,1.260407
Boid73,5,1.260407
Boid74,5,1.260407
Boid75,5,1.260407
Boid76,5,1.260407
Boid77,5,1.260407
Boid78,5,1.260407
Boid79,5,1.260407
Boid80,5,1.260407
Boid81,5,1.260407
Boid82,5,1.260407
Boid83,5,1.260407
Boid84,5,1.260407
Boid85,5,1.260407
Boid86,5,1.260407
Boid87,5,1.260407
Boid88,5,1.260407
Boid89,5,1.260407
Boid90,5,1.260407
Boid91,5,1.260407
Boid92,5,1.260407
Boid93,5,1.260407
Boid94,5,1.260407
Boid95,5,1.260407
Boid96,5,1.260407
Boid97,5,1.260407
Boid98,5,1.260407
Boid99,5,1.260407
Boid100,5,1.260407
Boid101,5,1.260407
Boid102,5,1.260407
Boid103,5,1.260407
Boid104,5,1.260407
Boid105,5,1.260407
Boid106,5,1.260407
Boid107,5,1.260407
Boid108,5,1.260407
Boid109,5,1.260407
Boid110,5,1.260407
Boid111,5,1.260407
Boid112,5,1.260407
Boid113,5,1.260407
Boid114,5,1.260407
Boid115,5,1.260407
Boid116,5,1.260407
Boid117,5,1.260407
Boid118,5,1.260407
Boid119,5,1.260407
Boid120,5,1.260407
Boid121,5,1.260407
Boid122,5,1.260407
Boid123,5,1.260407
Boid124,5,1.260407
Boid125,5,1.260407
Boid126,5,1.260407
Boid127,5,1.260407
Boid128,5,1.260407
Boid129,5,1.260407
Boid130,5,1.260407
Boid131,5,1.260407
Boid132,5,1.260407
Boid133,5,1.260407
Boid134,5,1.260407
Boid135,5,1.260407
Boid136,5,1.260407
Boid137,5,1.260407
Boid138,5,1.260407
Boid139,5,1.260407
Boid140,5,1.260407
Boid141,5,1.260407
Boid142,5,1.260407
Boid143,5,1.260407
Boid144,5,1.260407
Boid145,5,1.260407
Boid146,5,1.260407
Boid147,5,1.260407
Boid148,5,1.260407
Boid149,5,1.260407
Boid0,5,1.344395
Boid1,5,1.344395
Boid2,5,1.344395
Boid3,5,1.344395
Boid4,5,1.344395
Boid5,5,1.344395
Boid6,5,1.344395
Boid7,5,1.344395
Boid8,5,1.344395
Boid9,5,1.344395
Boid10,5,1.344395
Boid11,5,1.344395
Boid12,5,1.344395
