Boid,Speed
Boid132,771.8896
Boid133,807.3019
Boid134,347.3316
Boid135,358.7797
Boid136,381.8018
Boid137,385.4869
Boid138,409.3307
Boid139,719.1993
Boid140,517.5882
Boid141,123.5204
Boid142,662.7902
Boid143,394.4075
Boid144,545.3322
Boid145,78.45662
Boid146,475.7559
Boid147,342.1881
Boid148,431.5657
Boid149,194.4835
Boid150,639.7063
Boid151,793.1052
Boid152,180.5466
Boid153,588.4984
Boid154,560.5236
Boid155,197.4279
Boid156,245.9596
Boid157,278.6425
Boid158,367.9878
Boid159,72.49583
Boid160,784.1161
Boid161,924.7786
Boid162,479.6337
Boid163,879.987
Boid164,639.9634
Boid165,701.0787
Boid166,830.8932
Boid167,680.9996
Boid168,582.6812
Boid169,464.4116
Boid170,404.2083
Boid171,426.7442
Boid172,490.0214
Boid173,536.5638
Boid174,560.4451
Boid175,441.7083
Boid176,762.4585
Boid177,272.685
Boid178,98.44302
Boid179,439.3611
Boid180,254.377
Boid181,798.7567
Boid182,435.8779
Boid183,403.9906
Boid184,240.1066
Boid185,522.8792
Boid186,188.2019
Boid187,453.5892
Boid188,556.5632
Boid189,417.8228
Boid190,298.9403
Boid191,279.9159
Boid192,687.4745
Boid193,259.9927
Boid194,28.20205
Boid195,510.0045
Boid196,751.3322
Boid197,511.3508
Boid198,358.1407
Boid199,888.662
Boid200,273.8597
Boid201,368.784
Boid202,353.964
Boid203,155.008
Boid204,297.2046
Boid205,505.7404
Boid206,252.7346
Boid207,704.2286
Boid208,380.8862
Boid209,295.3614
Boid210,340.6316
Boid211,354.4897
Boid212,581.5859
Boid213,209.8579
Boid214,273.9807
Boid215,818.6572
Boid216,614.3619
Boid217,92.55714
Boid218,361.4111
Boid219,179.9867
Boid220,787.611
Boid221,567.4852
Boid222,237.4901
Boid223,866.644
Boid224,324.5149
Boid225,437.6306
Boid226,477.8963
Boid227,197.2579
Boid228,412.3773
Boid229,717.6364
Boid230,372.5377
Boid231,771.5913
Boid232,788.7957
Boid233,156.6502
Boid234,58.60121
Boid235,133.429
Boid236,284.6778
Boid237,544.4813
Boid238,508.7459
Boid239,270.3999
Boid240,615.2786
Boid241,604.4575
Boid242,217.396
Boid243,745.0537
Boid244,370.9454
Boid245,383.8722
Boid246,79.51038
Boid247,389.4779
Boid248,312.7356
Boid249,432.3314
Boid0,477.8492
Boid1,383.9026
Boid2,913.7901
Boid3,842.7711
Boid4,754.4762
Boid5,126.5594
Boid6,665.2921
Boid7,308.5994
Boid8,835.4262
Boid9,1241.877
Boid10,892.8755
Boid11,660.3813
Boid12,400.6617
Boid13,539.8989
Boid14,126.8643
Boid15,606.335
Boid16,1002.947
Boid17,1046.468
Boid18,534.3053
Boid19,483.5527
Boid20,740.7611
Boid21,413.4832
Boid22,361.2189
Boid23,497.8966
Boid24,320.3726
Boid25,18.2636
Boid26,283.7252
Boid27,575.7953
Boid28,669.0161
Boid29,371.621
Boid30,421.0556
Boid31,785.7802
Boid32,191.2794
Boid33,156.6497
Boid34,217.9751
Boid35,673.4706
Boid36,868.3101
Boid37,1019.612
Boid38,469.6341
Boid39,204.2675
Boid40,738.3773
Boid41,778.567
Boid42,244.8614
Boid43,822.7656
Boid44,1046.62
Boid45,465.1929
Boid46,550.2847
Boid47,477.2765
Boid48,881.4899
Boid49,391.4659
Boid50,109.2135
Boid51,578.8384
Boid52,598.021
Boid53,520.4698
Boid54,648.6067
Boid55,33.78853
Boid56,560.2995
Boid57,603.9072
Boid58,639.5704
Boid59,155.3801
Boid60,769.7104
Boid61,322.3803
Boid62,294.7286
Boid63,377.3873
Boid64,191.9183
Boid65,321.4614
Boid66,568.6333
Boid67,630.067
Boid68,249.2264
Boid69,652.5284
Boid70,954.9074
Boid71,536.0804
Boid72,570.5153
Boid73,669.9215
Boid74,592.9127
Boid75,115.2436
Boid76,663.5821
Boid77,848.6731
Boid78,377.6111
Boid79,800.4304
Boid80,695.8686
Boid81,160.8201
Boid82,478.8366
Boid83,486.4048
Boid84,718.849
Boid85,965.154
Boid86,232.0908
Boid87,453.8784
Boid88,748.1571
Boid89,790.67
Boid90,642.4821
Boid91,555.6027
Boid92,579.1204
Boid93,271.3694
Boid94,296.0495
Boid95,788.6085
Boid96,491.1022
Boid97,980.9846
Boid98,894.1807
Boid99,787.6458
Boid100,707.522
Boid101,672.987
Boid102,470.2834
Boid103,625.9262
Boid104,493.1851
Boid105,911.0065
Boid106,117.0856
Boid107,750.473
Boid108,639.6146
Boid109,369.0519
Boid110,703.9478
Boid111,544.6683
Boid112,645.9537
Boid113,529.3772
Boid114,275.7439
Boid115,302.6983
Boid116,309.2371
Boid117,978.9318
Boid118,808.0527
Boid119,483.203
Boid120,417.3932
Boid121,733.0349
Boid122,701.312
Boid123,767.3092
Boid124,284.8529
Boid125,321.2739
Boid126,755.2322
Boid127,149.3159
Boid128,847.8118
Boid129,408.226
Boid130,864.804
Boid131,291.3363
Boid132,906.3431
Boid133,946.8223
Boid134,410.1068
Boid135,423.2516
Boid136,443.7014
Boid137,446.3646
Boid138,484.4227
Boid139,839.7161
Boid140,599.8074
Boid141,144.2523
Boid142,775.5242
Boid143,458.4146
Boid144,637.1553
Boid145,91.0874
Boid146,551.1544
Boid147,394.9019
Boid148,503.3921
Boid149,229.8998
Boid150,749.7574
Boid151,923.0851
Boid152,204.5396
Boid153,689.5627
Boid154,655.5261
Boid155,233.8184
Boid156,282.932
Boid157,327.8965
Boid158,430.4156
Boid159,89.0048
Boid160,913.8041
Boid161,1077.362
Boid162,559.6186
Boid163,1023.493
Boid164,747.4204
Boid165,818.3083
Boid166,965.1414
Boid167,792.0454
Boid168,679.6707
Boid169,538.6771
Boid170,471.4548
Boid171,498.0799
Boid172,572.6544
Boid173,621.9501
Boid174,648.8907
Boid175,515.1823
Boid176,885.0583
Boid177,316.7586
Boid178,111.3044
Boid179,507.1591
Boid180,301.632
Boid181,936.4453
Boid182,508.7801
Boid183,471.7668
Boid184,278.0777
Boid185,609.0063
Boid186,218.9813
Boid187,527.9276
Boid188,644.3167
Boid189,483.3471
Boid190,351.7818
Boid191,324.1999
Boid192,805.634
Boid193,310.0017
Boid194,33.5722
Boid195,599.6166
Boid196,877.1517
Boid197,592.4083
Boid198,418.7432
Boid199,1034.803
Boid200,322.9717
Boid201,431.4712
Boid202,413.9944
Boid203,181.7596
Boid204,344.9999
Boid205,588.0865
Boid206,300.9642
Boid207,825.2788
Boid208,445.6478
Boid209,346.6511
Boid210,394.902
Boid211,411.2309
Boid212,673.9384
Boid213,241.6943
Boid214,325.8404
Boid215,957.7694
Boid216,719.3046
Boid217,102.5131
Boid218,425.9555
Boid219,213.4999
Boid220,917.7676
Boid221,660.791
Boid222,272.0186
Boid223,1010.491
Boid224,378.2671
Boid225,514.7774
Boid226,560.6093
Boid227,224.4501
Boid228,479.9204
Boid229,832.4504
Boid230,435.6964
Boid231,899.5827
Boid232,917.1841
Boid233,183.8294
Boid234,69.16343
Boid235,150.7353
Boid236,335.2344
Boid237,635.4824
Boid238,591.9802
Boid239,310.1231
Boid240,717.6048
Boid241,702.2844
Boid242,251.7323
Boid243,870.6935
Boid244,433.6766
Boid245,448.4485
Boid246,94.18343
Boid247,451.0049
Boid248,363.6264
Boid249,510.2275
Boid0,462.203
Boid1,372.3146
Boid2,885.0441
Boid3,810.9977
Boid4,727.1859
Boid5,120.7737
Boid6,646.8154
Boid7,296.3577
Boid8,812.8354
Boid9,1205.965
Boid10,863.3875
Boid11,638.8127
Boid12,392.3911
Boid13,524.3749
Boid14,121.8641
Boid15,583.6312
Boid16,969.4319
Boid17,1011.764
Boid18,514.3085
Boid19,468.799
Boid20,712.7444
Boid21,398.1386
Boid22,350.0175
Boid23,480.4013
Boid24,314.8363
Boid25,18.97266
Boid26,272.0266
Boid27,553.7179
Boid28,642.0701
Boid29,360.1153
Boid30,407.8877
Boid31,755.2518
Boid32,185.1355
Boid33,153.2377
Boid34,209.8236
Boid35,646.778
Boid36,839.4482
Boid37,987.5259
Boid38,457.6644
Boid39,201.9241
Boid40,715.6798
Boid41,755.2274
Boid42,231.9968
Boid43,796.8068
Boid44,1012.234
Boid45,444.7554
Boid46,530.0279
Boid47,456.0358
Boid48,851.3083
Boid49,383.3084
Boid50,106.88
Boid51,559.8432
Boid52,577.8423
Boid53,502.2255
Boid54,623.1139
Boid55,32.59037
Boid56,543.9346
Boid57,584.0882
Boid58,615.7639
Boid59,146.7788
Boid60,739.0925
Boid61,306.3902
Boid62,288.5878
Boid63,370.5002
Boid64,182.3278
Boid65,305.4561
Boid66,551.561
Boid67,614.5966
Boid68,241.4906
Boid69,627.3985
Boid70,920.7422
Boid71,514.1633
Boid72,547.1263
Boid73,643.0869
Boid74,574.077
Boid75,111.019
Boid76,638.0543
Boid77,825.518
Boid78,370.7483
Boid79,770.8701
Boid80,667.9663
Boid81,155.4122
Boid82,460.0784
Boid83,465.926
Boid84,694.863
Boid85,938.9048
Boid86,229.4159
Boid87,436.8289
Boid88,723.9254
Boid89,764.0944
Boid90,617.6272
Boid91,531.6329
Boid92,555.0161
Boid93,263.639
Boid94,289.405
Boid95,760.49
Boid96,470.2388
Boid97,947.7925
Boid98,863.9637
Boid99,756.114
Boid100,684.2734
Boid101,651.2291
Boid102,451.5763
Boid103,601.973
Boid104,473.4577
Boid105,881.1933
Boid106,110.9418
Boid107,728.2777
Boid108,624.0456
Boid109,360.0646
Boid110,676.9175
Boid111,525.6996
Boid112,620.486
Boid113,513.511
Boid114,268.7169
Boid115,294.7417
Boid116,293.5803
Boid117,943.3857
Boid118,778.8754
Boid119,468.1567
Boid120,401.1289
Boid121,708.7611
Boid122,678.2422
Boid123,742.4503
Boid124,276.0051
Boid125,315.3719
Boid126,731.2255
Boid127,143.8521
Boid128,814.7041
Boid129,393.2095
Boid130,832.1389
Boid131,285.5204
Boid132,880.485
Boid133,919.2944
Boid134,400.4019
Boid135,412.4111
Boid136,426.6909
Boid137,428.1824
Boid138,474.1234
Boid139,812.2559
Boid140,575.301
Boid141,139.8089
Boid142,751.0468
Boid143,441.5737
Boid144,616.843
Boid145,87.31005
Boid146,528.9351
Boid147,377.4142
Boid148,485.5709
Boid149,225.4245
Boid150,727.719
Boid151,889.8912
Boid152,192.0517
Boid153,668.4909
Boid154,635.2358
Boid155,229.0017
Boid156,269.7248
Boid157,319.1583
Boid158,416.8793
Boid159,90.09843
Boid160,881.4437
Boid161,1039.462
Boid162,540.1385
Boid163,985.8351
Boid164,722.4945
Boid165,791.0718
Boid166,928.4753
Boid167,762.4553
Boid168,656.1344
Boid169,517.1346
Boid170,455.1979
Boid171,481.7258
Boid172,553.3339
Boid173,597.0555
Boid174,622.2654
Boid175,497.6477
Boid176,850.9241
Boid177,304.6501
Boid178,104.5282
Boid179,484.9472
Boid180,295.7261
Boid181,908.9725
Boid182,492.1879
Boid183,455.6178
Boid184,266.0933
Boid185,587.0518
Boid186,210.9001
Boid187,507.9162
Boid188,617.7204
Boid189,463.0278
Boid190,342.4951
Boid191,311.0965
Boid192,781.2838
Boid193,305.4302
Boid194,32.82681
Boid195,583.3799
Boid196,848.3499
Boid197,568.559
Boid198,405.1625
Boid199,997.4456
Boid200,314.9956
Boid201,417.3524
Boid202,400.5459
Boid203,175.6833
Boid204,332.0161
Boid205,566.0331
Boid206,296.4279
Boid207,800.8896
Boid208,431.3277
Boid209,336.5236
Boid210,378.8577
Boid211,395.3012
Boid212,646.6697
Boid213,230.3892
Boid214,320.3002
Boid215,927.8239
Boid216,697.1741
Boid217,94.14091
Boid218,414.1033
Boid219,209.1805
Boid220,885.4467
Boid221,636.8112
Boid222,258.1424
Boid223,975.9005
Boid224,364.7713
Boid225,501.0071
Boid226,544.4319
Boid227,211.3412
Boid228,463.1267
Boid229,799.7619
Boid230,421.5621
Boid231,868.1152
Boid232,883.2285
Boid233,178.0368
Boid234,66.98891
Boid235,141.1752
Boid236,326.6497
Boid237,614.453
Boid238,570.2547
Boid239,294.7005
Boid240,692.3218
Boid241,675.6771
Boid242,241.3694
Boid243,841.9326
Boid244,419.4822
Boid245,433.29
Boid246,92.56046
Boid247,432.7253
Boid248,350.3217
Boid249,498.1605
Boid0,418.5046
Boid1,337.9971
Boid2,802.5582
Boid3,730.1447
Boid4,655.8564
Boid5,107.5983
Boid6,588.8846
Boid7,266.5148
Boid8,740.5718
Boid9,1096.489
Boid10,781.6415
Boid11,578.2735
Boid12,359.7613
Boid13,476.8431
Boid14,109.3659
Boid15,525.8341
Boid16,876.9439
Boid17,915.77
Boid18,463.4734
Boid19,425.5443
Boid20,640.7628
Boid21,358.7174
Boid22,317.6093
Boid23,433.9037
Boid24,289.8556
Boid25,18.02647
Boid26,244.7228
Boid27,498.1997
Boid28,576.596
Boid29,326.8278
Boid30,370.1318
Boid31,679.1072
Boid32,167.7841
Boid33,140.4597
Boid34,188.7552
Boid35,581.2672
Boid36,759.4746
Boid37,895.3558
Boid38,417.7878
Boid39,186.8882
Boid40,649.4455
Boid41,685.8312
Boid42,205.3962
Boid43,722.2678
Boid44,916.6194
Boid45,397.631
Boid46,477.8492
Boid47,407.4813
Boid48,769.6847
Boid49,351.821
Boid50,98.04666
Boid51,507.0606
Boid52,522.4532
Boid53,453.5669
Boid54,560.0201
Boid55,29.23369
Boid56,494.3701
Boid57,528.6245
Boid58,554.8279
Boid59,129.5228
Boid60,663.9628
Boid61,272.1601
Boid62,264.796
Boid63,340.53
Boid64,161.4563
Boid65,271.3079
Boid66,500.7996
Boid67,561.451
Boid68,219.2804
Boid69,564.3237
Boid70,830.7203
Boid71,461.1564
Boid72,491.1893
Boid73,577.5179
Boid74,520.2014
Boid75,100.082
Boid76,574.0396
Boid77,751.908
Boid78,341.1433
Boid79,694.7654
Boid80,599.7646
Boid81,140.6357
Boid82,413.7676
Boid83,417.4271
Boid84,628.5781
Boid85,855.3068
Boid86,212.6618
Boid87,393.114
Boid88,655.6254
Boid89,691.3608
Boid90,555.6025
Boid91,475.7643
Boid92,497.4991
Boid93,239.5844
Boid94,264.9082
Boid95,686.2708
Boid96,421.1088
Boid97,857.0927
Boid98,781.5887
Boid99,679.0699
Boid100,619.3311
Boid101,589.9826
Boid102,404.9976
Boid103,541.6817
Boid104,425.0725
Boid105,797.8087
Boid106,98.18649
Boid107,661.7539
Boid108,570.2104
Boid109,328.7994
Boid110,608.191
Boid111,474.7184
Boid112,557.6646
Boid113,466.1053
Boid114,245.3178
Boid115,269.1481
Boid116,260.4663
Boid117,850.7226
Boid118,702.61
Boid119,424.4481
Boid120,360.6613
Boid121,641.593
Boid122,613.8198
Boid123,672.3842
Boid124,250.5989
Boid125,290.0872
Boid126,662.7126
Boid127,129.4875
Boid128,732.496
Boid129,354.2909
Boid130,749.1122
Boid131,261.9591
Boid132,800.7962
Boid133,835.7948
Boid134,366.0534
Boid135,375.8442
Boid136,383.8004
Boid137,384.4426
Boid138,434.6132
Boid139,735.3632
Boid140,515.9046
Boid141,126.7766
Boid142,680.9555
Boid143,398.2366
Boid144,559.2476
Boid145,78.24142
Boid146,474.9732
Boid147,336.8305
Boid148,438.1025
Boid149,207.441
Boid150,661.5045
Boid151,802.9473
Boid152,168.3011
Boid153,606.7301
Boid154,576.6311
Boid155,210.2149
Boid156,240.4727
Boid157,290.829
Boid158,378.1089
Boid159,85.5004
Boid160,795.5073
Boid161,938.6653
Boid162,487.7224
Boid163,888.5826
Boid164,653.6628
Boid165,715.9008
Boid166,835.8273
Boid167,686.5882
Boid168,592.2297
Boid169,464.292
Boid170,411.3499
Boid171,436.035
Boid172,499.7511
Boid173,536.2397
Boid174,558.1328
Boid175,449.9659
Boid176,765.5207
Boid177,274.2119
Boid178,91.77463
Boid179,433.6548
Boid180,271.5273
Boid181,825.8286
Boid182,445.8886
Boid183,411.7631
Boid184,237.7004
Boid185,529.0731
Boid186,190.0154
Boid187,456.7436
Boid188,553.9662
Boid189,414.8581
Boid190,312.0851
Boid191,279.1682
Boid192,709.4122
Boid193,281.8845
Boid194,29.95665
Boid195,531.5986
Boid196,768.2353
Boid197,510.5298
Boid198,366.8437
Boid199,899.565
Boid200,287.609
Boid201,377.7174
Boid202,362.5788
Boid203,158.772
Boid204,299.0856
Boid205,509.4628
Boid206,273.6869
Boid207,727.8871
Boid208,390.7693
Boid209,305.8164
Boid210,339.8614
Boid211,355.5226
Boid212,580.5525
Boid213,205.2537
Boid214,294.97
Boid215,841.4759
Boid216,632.6505
Boid217,80.84319
Boid218,376.2229
Boid219,191.8886
Boid220,799.4026
Boid221,574.2101
Boid222,228.931
Boid223,882.2706
Boid224,329.1193
Boid225,456.712
Boid226,495.103
Boid227,185.8132
Boid228,418.5418
Boid229,718.8916
Boid230,381.7107
Boid231,783.9
Boid232,795.8735
Boid233,161.1984
Boid234,60.48861
Boid235,123.4021
Boid236,298.1523
Boid237,556.244
Boid238,514.0781
Boid239,261.8344
Boid240,624.7793
Boid241,608.1343
Boid242,216.4396
Boid243,761.9023
Boid244,379.7299
Boid245,391.6996
Boid246,85.30205
Boid247,388.4215
Boid248,316.1375
Boid249,455.4335
Boid0,497.8039
Boid1,403.3365
Boid2,955.2649
Boid3,863.7991
Boid4,776.8802
Boid5,126.5476
Boid6,703.9976
Boid7,314.5762
Boid8,886.1017
Boid9,1309.468
Boid10,928.8997
Boid11,688.5346
Boid12,432.9396
Boid13,569.0466
Boid14,128.1646
Boid15,622.0806
Boid16,1042.881
Boid17,1088.133
Boid18,549.6097
Boid19,506.0032
Boid20,756.1836
Boid21,424.2569
Boid22,379.1292
Boid23,515.5287
Boid24,350.11
Boid25,22.364
Boid26,289.3369
Boid27,588.6772
Boid28,680.759
Boid29,390.6181
Boid30,440.67
Boid31,802.4261
Boid32,199.3538
Boid33,168.4697
Boid34,223.7375
Boid35,686.9893
Boid36,903.2133
Boid37,1066.083
Boid38,500.9455
Boid39,226.9132
Boid40,774.0417
Boid41,818.0794
Boid42,239.0214
Boid43,860.7591
Boid44,1089.622
Boid45,467.093
Boid46,565.7156
Boid47,478.4633
Boid48,914.8918
Boid49,424.2621
Boid50,118.5365
Boid51,602.46
Boid52,621.3896
Boid53,537.8004
Boid54,661.551
Boid55,35.34371
Boid56,590.2281
Boid57,629.1536
Boid58,656.3511
Boid59,150.7112
Boid60,783.7905
Boid61,317.8585
Boid62,319.0126
Boid63,410.4946
Boid64,188.0843
Boid65,316.7237
Boid66,597.9476
Boid67,673.6567
Boid68,260.7614
Boid69,666.8336
Boid70,984.2225
Boid71,544.1575
Boid72,579.2028
Boid73,681.3467
Boid74,619.9764
Boid75,118.5619
Boid76,678.6309
Boid77,899.6414
Boid78,412.1404
Boid79,822.3041
Boid80,707.4601
Boid81,166.7404
Boid82,488.9727
Boid83,491.3904
Boid84,747.7899
Boid85,1023.424
Boid86,258.8086
Boid87,464.6748
Boid88,780.139
Boid89,821.6445
Boid90,656.8184
Boid91,559.4806
Boid92,585.9169
Boid93,286.5144
Boid94,318.5935
Boid95,813.3665
Boid96,495.6911
Boid97,1019.114
Boid98,928.5218
Boid99,801.3791
Boid100,737.2872
Boid101,701.3381
Boid102,476.3908
Boid103,640.4954
Boid104,501.664
Boid105,948.6052
Boid106,114.753
Boid107,790.3781
Boid108,684.2615
Boid109,392.4214
Boid110,717.6329
Boid111,562.9031
Boid112,658.6306
Boid113,556.2003
Boid114,294.681
Boid115,322.6833
Boid116,303.7502
Boid117,1008.255
Boid118,832.6429
Boid119,506.2625
Boid120,425.8412
Boid121,763.5841
Boid122,730.6565
Boid123,799.5622
Boid124,299.103
Boid125,350.1449
Boid126,788.8145
Boid127,153.9029
Boid128,865.3893
Boid129,419.7709
Boid130,886.1463
Boid131,315.4392
Boid132,956.8972
Boid133,997.7269
Boid134,439.6473
Boid135,449.8947
Boid136,453.8696
Boid137,453.0356
Boid138,522.8052
Boid139,873.8776
Boid140,607.6779
Boid141,149.3882
Boid142,811.7136
Boid143,471.6009
Boid144,665.2783
Boid145,92.86572
Boid146,561.3975
Boid147,394.9113
Boid148,519.8681
Boid149,250.6199
Boid150,789.3263
Boid151,951.4966
Boid152,193.746
Boid153,724.072
Boid154,687.1265
Boid155,253.771
Boid156,281.7146
Boid157,348.0912
Boid158,450.7244
Boid159,106.0884
Boid160,943.6422
Boid161,1113.24
Boid162,578.9928
Boid163,1052.019
Boid164,777.2321
Boid165,850.6884
Boid166,988.7952
Boid167,812.3563
Boid168,702.6008
Boid169,547.5734
Boid170,488.4709
Boid171,517.6772
Boid172,591.7676
Boid173,632.8244
Boid174,657.8003
Boid175,534.2894
Boid176,904.8157
Boid177,324.7298
Boid178,105.6362
Boid179,509.5251
Boid180,326.0561
Boid181,985.2272
Boid182,530.653
Boid183,489.5989
Boid184,278.7769
Boid185,625.6838
Boid186,225.042
Boid187,539.5666
Boid188,652.8797
Boid189,488.6269
Boid190,372.6402
Boid191,328.6295
Boid192,846.5095
Boid193,341.4282
Boid194,36.36227
Boid195,636.5863
Boid196,913.0632
Boid197,602.2634
Boid198,436.224
Boid199,1066.051
Boid200,344.8127
Boid201,449.9515
Boid202,430.1698
Boid203,189.3418
Boid204,353.8051
Boid205,602.3206
Boid206,331.7483
Boid207,868.577
Boid208,465.7726
Boid209,365.1715
Boid210,400.9182
Boid211,419.5867
Boid212,684.8392
Boid213,240.9481
Boid214,356.7057
Boid215,1001.808
Boid216,754.1537
Boid217,91.81401
Boid218,448.5113
Boid219,231.5955
Boid220,947.9947
Boid221,680.7132
Boid222,266.8859
Boid223,1047.249
Boid224,390.8372
Boid225,547.2009
Boid226,590.9929
Boid227,214.695
Boid228,496.3064
Boid229,849.0237
Boid230,454.2411
Boid231,930.0931
Boid232,941.9116
Boid233,192.4486
Boid234,72.44053
Boid235,141.6544
Boid236,357.6249
Boid237,660.699
Boid238,609.2703
Boid239,305.7669
Boid240,741.0536
Boid241,718.0383
Boid242,255.2298
Boid243,906.3546
Boid244,451.8863
Boid245,465.8561
Boid246,102.6148
Boid247,457.7652
Boid248,375.8104
Boid249,546.4492
Boid0,500.8446
Boid1,406.8141
Boid2,961.8757
Boid3,864.5499
Boid4,778.6563
Boid5,125.7648
Boid6,711.6832
Boid7,314.4931
Boid8,896.5895
Boid9,1321.81
Boid10,934.1509
Boid11,692.8201
Boid12,438.8785
Boid13,574.301
Boid14,127.3222
Boid15,622.9205
Boid16,1048.489
Boid17,1094.063
Boid18,551.3612
Boid19,508.6274
Boid20,755.121
Boid21,424.6691
Boid22,382.5585
Boid23,517.9542
Boid24,357.1736
Boid25,22.59995
Boid26,290.0417
Boid27,588.6935
Boid28,680.4412
Boid29,395.6782
Boid30,444.1177
Boid31,802.2845
Boid32,200.5246
Boid33,170.9873
Boid34,223.2471
Boid35,688.0539
Boid36,908.1873
Boid37,1073.522
Boid38,507.817
Boid39,232.1776
Boid40,780.2014
Boid41,825.0768
Boid42,235.6158
Boid43,867.0861
Boid44,1096.116
Boid45,464.5568
Boid46,566.8834
Boid47,475.5724
Boid48,919.4995
Boid49,432.2411
Boid50,120.9929
Boid51,606.0087
Boid52,624.6823
Boid53,539.6502
Boid54,661.2725
Boid55,35.58432
Boid56,595.769
Boid57,632.8726
Boid58,657.2307
Boid59,148.4507
Boid60,782.9088
Boid61,314.407
Boid62,324.7054
Boid63,417.1718
Boid64,185.5366
Boid65,313.1409
Boid66,603.3091
Boid67,683.0259
Boid68,262.7966
Boid69,666.7711
Boid70,986.6024
Boid71,543.1927
Boid72,578.0043
Boid73,680.3899
Boid74,624.3598
Boid75,118.7828
Boid76,678.8987
Boid77,909.7542
Boid78,420.5063
Boid79,823.7056
Boid80,706.3226
Boid81,167.5126
Boid82,489.1094
Boid83,489.6295
Boid84,752.0768
Boid85,1035.186
Boid86,265.7899
Boid87,464.6207
Boid88,785.0243
Boid89,826.2333
Boid90,657.1282
Boid91,556.9996
Boid92,584.1088
Boid93,289.2007
Boid94,323.5654
Boid95,815.5884
Boid96,493.8728
Boid97,1024.675
Boid98,933.6286
Boid99,800.4709
Boid100,741.868
Boid101,705.9589
Boid102,474.0378
Boid103,640.8679
Boid104,500.9079
Boid105,954.045
Boid106,113.392
Boid107,798.0157
Boid108,693.8724
Boid109,395.6491
Boid110,716.5737
Boid111,564.6897
Boid112,658.3655
Boid113,560.7621
Boid114,298.9232
Boid115,327.5189
Boid116,299.9964
Boid117,1010.842
Boid118,834.8859
Boid119,510.153
Boid120,425.4525
Boid121,768.5158
Boid122,735.1266
Boid123,804.2854
Boid124,302.0293
Boid125,357.0727
Boid126,794.064
Boid127,154.2732
Boid128,865.2663
Boid129,420.5181
Boid130,886.8671
Boid131,320.7194
Boid132,966.4901
Boid133,1007.194
Boid134,445.9032
Boid135,454.6942
Boid136,454.0397
Boid137,451.9712
Boid138,531.4164
Boid139,878.9621
Boid140,605.626
Boid141,148.7006
Boid142,818.1508
Boid143,472.8378
Boid144,669.8745
Boid145,92.9819
Boid146,562.2766
Boid147,392.1171
Boid148,521.454
Boid149,256.0756
Boid150,796.7057
Boid151,954.2057
Boid152,189.0259
Boid153,730.535
Boid154,692.95
Boid155,258.7082
Boid156,279.548
Boid157,352.0756
Boid158,454.5194
Boid159,110.9574
Boid160,946.9568
Boid161,1117.166
Boid162,581.1042
Boid163,1053.99
Boid164,781.5338
Boid165,855.2637
Boid166,989.8398
Boid167,813.0612
Boid168,704.6603
Boid169,546.5198
Boid170,490.6627
Boid171,520.5088
Boid172,592.8201
Boid173,631.9005
Boid174,656.1783
Boid175,536.7918
Boid176,905.1388
Boid177,325.2325
Boid178,103.4159
Boid179,506.8659
Boid180,331.0878
Boid181,994.0978
Boid182,534.0391
Boid183,491.9815
Boid184,276.2899
Boid185,625.7331
Boid186,225.5043
Boid187,539.03
Boid188,651.3502
Boid189,487.038
Boid190,376.2552
Boid191,327.5832
Boid192,854.0583
Boid193,349.0195
Boid194,36.93996
Boid195,644.281
Boid196,918.4215
Boid197,601.456
Boid198,438.6297
Boid199,1068.647
Boid200,349.2517
Boid201,452.8043
Boid202,432.2656
Boid203,190.4221
Boid204,354.5378
Boid205,602.5746
Boid206,339.6297
Boid207,876.7318
Boid208,469.2304
Boid209,368.6424
Boid210,400.0091
Boid211,419.2333
Boid212,684.1502
Boid213,239.6682
Boid214,364.2127
Boid215,1008.922
Boid216,760.2131
Boid217,89.73839
Boid218,451.2614
Boid219,235.8073
Boid220,951.186
Boid221,682.4288
Boid222,263.5538
Boid223,1051.926
Boid224,392.4055
Boid225,554.2749
Boid226,596.6048
Boid227,210.2165
Boid228,498.368
Boid229,848.6487
Boid230,457.0439
Boid231,933.3635
Boid232,943.3359
Boid233,193.6886
Boid234,72.83158
Boid235,137.8557
Boid236,362.6345
Boid237,664.2825
Boid238,610.5772
Boid239,302.5623
Boid240,742.3012
Boid241,717.146
Boid242,254.6887
Boid243,911.5601
Boid244,454.6224
Boid245,468.2752
Boid246,104.5518
Boid247,456.778
Boid248,377.8974
Boid249,553.9598
Boid0,485.5982
Boid1,395.3551
Boid2,933.2829
Boid3,833.6769
Boid4,751.9541
Boid5,120.4458
Boid6,693.7688
Boid7,302.641
Boid8,874.0001
Boid9,1285.798
Boid10,905.3446
Boid11,671.1937
Boid12,427.816
Boid13,558.5261
Boid14,121.8615
Boid15,600.9232
Boid16,1015.702
Boid17,1060.084
Boid18,533.1237
Boid19,492.5774
Boid20,726.5064
Boid21,409.5373
Boid22,371.9947
Boid23,501.5313
Boid24,351.143
Boid25,21.71997
Boid26,280.5282
Boid27,567.1772
Boid28,656.5366
Boid29,387.23
Boid30,431.4656
Boid31,772.8478
Boid32,194.3808
Boid33,167.2345
Boid34,213.8742
Boid35,663.8284
Boid36,879.8806
Boid37,1041.672
Boid38,496.241
Boid39,228.6309
Boid40,757.8466
Boid41,801.8719
Boid42,223.6721
Boid43,841.6495
