Boid, OtherBoid
Boid5,Boid2,3.785374
Boid6,Boid9,3.785374
Boid7,Boid0,3.785374
Boid8,Boid6,3.785374
Boid9,Boid6,3.785374
Boid0,Boid7,3.791184
Boid1,Boid0,3.791184
Boid2,Boid5,3.791184
Boid3,Boid6,3.791184
Boid4,Boid9,3.791184
Boid5,Boid2,3.791184
Boid6,Boid9,3.791184
Boid7,Boid0,3.791184
Boid8,Boid6,3.791184
Boid9,Boid6,3.791184
Boid0,Boid7,3.797315
Boid1,Boid0,3.797315
Boid2,Boid5,3.797315
Boid3,Boid6,3.797315
Boid4,Boid9,3.797315
Boid5,Boid2,3.797315
Boid6,Boid9,3.797315
Boid7,Boid0,3.797315
Boid8,Boid6,3.797315
Boid9,Boid6,3.797315
Boid0,Boid7,3.803467
Boid1,Boid0,3.803467
Boid2,Boid5,3.803467
Boid3,Boid6,3.803467
Boid4,Boid9,3.803467
Boid5,Boid2,3.803467
Boid6,Boid9,3.803467
Boid7,Boid0,3.803467
Boid8,Boid6,3.803467
Boid9,Boid6,3.803467
Boid0,Boid7,3.811272
Boid1,Boid0,3.811272
Boid2,Boid5,3.811272
Boid3,Boid6,3.811272
Boid4,Boid9,3.811272
Boid5,Boid2,3.811272
Boid6,Boid9,3.811272
Boid7,Boid0,3.811272
Boid8,Boid6,3.811272
Boid9,Boid6,3.811272
Boid0,Boid7,3.816514
Boid1,Boid0,3.816514
Boid2,Boid5,3.816514
Boid3,Boid6,3.816514
Boid4,Boid9,3.816514
Boid5,Boid2,3.816514
Boid6,Boid9,3.816514
Boid7,Boid0,3.816514
Boid8,Boid6,3.816514
Boid9,Boid6,3.816514
Boid0,Boid7,3.822157
Boid1,Boid0,3.822157
Boid2,Boid5,3.822157
Boid3,Boid6,3.822157
Boid4,Boid9,3.822157
Boid5,Boid2,3.822157
Boid6,Boid9,3.822157
Boid7,Boid0,3.822157
Boid8,Boid6,3.822157
Boid9,Boid6,3.822157
Boid0,Boid7,3.827583
Boid1,Boid0,3.827583
Boid2,Boid5,3.827583
Boid3,Boid6,3.827583
Boid4,Boid9,3.827583
Boid5,Boid2,3.827583
Boid6,Boid9,3.827583
Boid7,Boid0,3.827583
Boid8,Boid6,3.827583
Boid9,Boid6,3.827583
Boid0,Boid7,3.8333
Boid1,Boid0,3.8333
Boid2,Boid5,3.8333
Boid3,Boid6,3.8333
Boid4,Boid9,3.8333
Boid5,Boid2,3.8333
Boid6,Boid9,3.8333
Boid7,Boid0,3.8333
Boid8,Boid6,3.8333
Boid9,Boid6,3.8333
Boid0,Boid7,3.839025
Boid1,Boid0,3.839025
Boid2,Boid5,3.839025
Boid3,Boid6,3.839025
Boid4,Boid9,3.839025
Boid5,Boid2,3.839025
Boid6,Boid9,3.839025
Boid7,Boid0,3.839025
Boid8,Boid6,3.839025
Boid9,Boid6,3.839025
Boid0,Boid7,3.844589
Boid1,Boid0,3.844589
Boid2,Boid5,3.844589
Boid3,Boid6,3.844589
Boid4,Boid9,3.844589
Boid5,Boid2,3.844589
Boid6,Boid9,3.844589
Boid7,Boid0,3.844589
Boid8,Boid6,3.844589
Boid9,Boid6,3.844589
Boid0,Boid7,3.850219
Boid1,Boid0,3.850219
Boid2,Boid5,3.850219
Boid3,Boid6,3.850219
Boid4,Boid9,3.850219
Boid5,Boid2,3.850219
Boid6,Boid9,3.850219
Boid7,Boid0,3.850219
Boid8,Boid6,3.850219
Boid9,Boid6,3.850219
Boid0,Boid7,3.858035
Boid1,Boid0,3.858035
Boid2,Boid5,3.858035
Boid3,Boid6,3.858035
Boid4,Boid9,3.858035
Boid5,Boid2,3.858035
Boid6,Boid9,3.858035
Boid7,Boid0,3.858035
Boid8,Boid6,3.858035
Boid9,Boid6,3.858035
Boid0,Boid7,3.863667
Boid1,Boid0,3.863667
Boid2,Boid5,3.863667
Boid3,Boid6,3.863667
Boid4,Boid9,3.863667
Boid5,Boid2,3.863667
Boid6,Boid9,3.863667
Boid7,Boid0,3.863667
Boid8,Boid6,3.863667
Boid9,Boid6,3.863667
Boid0,Boid7,3.869759
Boid1,Boid0,3.869759
Boid2,Boid5,3.869759
Boid3,Boid6,3.869759
Boid4,Boid9,3.869759
Boid5,Boid2,3.869759
Boid6,Boid9,3.869759
Boid7,Boid0,3.869759
Boid8,Boid6,3.869759
Boid9,Boid6,3.869759
Boid0,Boid7,3.875199
Boid1,Boid0,3.875199
Boid2,Boid5,3.875199
Boid3,Boid6,3.875199
Boid4,Boid9,3.875199
Boid5,Boid2,3.875199
Boid6,Boid9,3.875199
Boid7,Boid0,3.875199
Boid8,Boid6,3.875199
Boid9,Boid6,3.875199
Boid0,Boid7,3.880911
Boid1,Boid0,3.880911
Boid2,Boid5,3.880911
Boid3,Boid6,3.880911
Boid4,Boid9,3.880911
Boid5,Boid2,3.880911
Boid6,Boid9,3.880911
Boid7,Boid0,3.880911
Boid8,Boid6,3.880911
Boid9,Boid6,3.880911
Boid0,Boid7,3.88627
Boid1,Boid0,3.88627
Boid2,Boid5,3.88627
Boid3,Boid6,3.88627
Boid4,Boid9,3.88627
Boid5,Boid2,3.88627
Boid6,Boid9,3.88627
Boid7,Boid0,3.88627
Boid8,Boid6,3.88627
Boid9,Boid6,3.88627
Boid0,Boid7,3.891755
Boid1,Boid0,3.891755
Boid2,Boid5,3.891755
Boid3,Boid6,3.891755
Boid4,Boid9,3.891755
Boid5,Boid2,3.891755
Boid6,Boid9,3.891755
Boid7,Boid0,3.891755
Boid8,Boid6,3.891755
Boid9,Boid6,3.891755
Boid0,Boid7,3.897732
Boid1,Boid0,3.897732
Boid2,Boid5,3.897732
Boid3,Boid6,3.897732
Boid4,Boid9,3.897732
Boid5,Boid2,3.897732
Boid6,Boid9,3.897732
Boid7,Boid0,3.897732
Boid8,Boid6,3.897732
Boid9,Boid6,3.897732
Boid0,Boid7,3.905536
Boid1,Boid0,3.905536
Boid2,Boid5,3.905536
Boid3,Boid6,3.905536
Boid4,Boid9,3.905536
Boid5,Boid2,3.905536
Boid6,Boid9,3.905536
Boid7,Boid0,3.905536
Boid8,Boid6,3.905536
Boid9,Boid6,3.905536
Boid0,Boid7,3.911209
Boid1,Boid0,3.911209
Boid2,Boid5,3.911209
Boid3,Boid6,3.911209
Boid4,Boid9,3.911209
Boid5,Boid2,3.911209
Boid6,Boid9,3.911209
Boid7,Boid0,3.911209
Boid8,Boid6,3.911209
Boid9,Boid6,3.911209
Boid0,Boid7,3.916907
Boid1,Boid0,3.916907
Boid2,Boid5,3.916907
Boid3,Boid6,3.916907
Boid4,Boid9,3.916907
Boid5,Boid2,3.916907
Boid6,Boid9,3.916907
Boid7,Boid0,3.916907
Boid8,Boid6,3.916907
Boid9,Boid6,3.916907
Boid0,Boid7,3.922709
Boid1,Boid0,3.922709
Boid2,Boid5,3.922709
Boid3,Boid6,3.922709
Boid4,Boid9,3.922709
Boid5,Boid2,3.922709
Boid6,Boid9,3.922709
Boid7,Boid0,3.922709
Boid8,Boid6,3.922709
Boid9,Boid6,3.922709
Boid0,Boid7,3.928365
Boid1,Boid0,3.928365
Boid2,Boid5,3.928365
Boid3,Boid6,3.928365
Boid4,Boid9,3.928365
Boid5,Boid2,3.928365
Boid6,Boid9,3.928365
Boid7,Boid0,3.928365
Boid8,Boid6,3.928365
Boid9,Boid6,3.928365
Boid0,Boid7,3.934536
Boid1,Boid0,3.934536
Boid2,Boid5,3.934536
Boid3,Boid6,3.934536
Boid4,Boid9,3.934536
Boid5,Boid2,3.934536
Boid6,Boid9,3.934536
Boid7,Boid0,3.934536
Boid8,Boid6,3.934536
Boid9,Boid6,3.934536
Boid0,Boid7,3.941075
Boid1,Boid0,3.941075
Boid2,Boid5,3.941075
Boid3,Boid6,3.941075
Boid4,Boid9,3.941075
Boid5,Boid2,3.941075
Boid6,Boid9,3.941075
Boid7,Boid0,3.941075
Boid8,Boid6,3.941075
Boid9,Boid6,3.941075
Boid0,Boid7,3.946429
Boid1,Boid0,3.946429
Boid2,Boid5,3.946429
Boid3,Boid6,3.946429
Boid4,Boid9,3.946429
Boid5,Boid2,3.946429
Boid6,Boid9,3.946429
Boid7,Boid0,3.946429
Boid8,Boid6,3.946429
Boid9,Boid6,3.946429
Boid0,Boid7,3.955201
Boid1,Boid0,3.955201
Boid2,Boid5,3.955201
Boid3,Boid6,3.955201
Boid4,Boid9,3.955201
Boid5,Boid2,3.955201
Boid6,Boid9,3.955201
Boid7,Boid0,3.955201
Boid8,Boid6,3.955201
Boid9,Boid6,3.955201
Boid0,Boid7,3.961586
Boid1,Boid0,3.961586
Boid2,Boid5,3.961586
Boid3,Boid6,3.961586
Boid4,Boid9,3.961586
Boid5,Boid2,3.961586
Boid6,Boid9,3.961586
Boid7,Boid0,3.961586
Boid8,Boid6,3.961586
Boid9,Boid6,3.961586
Boid0,Boid7,3.96764
Boid1,Boid0,3.96764
Boid2,Boid5,3.96764
Boid3,Boid6,3.96764
Boid4,Boid9,3.96764
Boid5,Boid2,3.96764
Boid6,Boid9,3.96764
Boid7,Boid0,3.96764
Boid8,Boid6,3.96764
Boid9,Boid6,3.96764
Boid0,Boid7,3.974311
Boid1,Boid0,3.974311
Boid2,Boid5,3.974311
Boid3,Boid6,3.974311
Boid4,Boid9,3.974311
Boid5,Boid2,3.974311
Boid6,Boid9,3.974311
Boid7,Boid0,3.974311
Boid8,Boid6,3.974311
Boid9,Boid6,3.974311
Boid0,Boid7,3.980614
Boid1,Boid0,3.980614
Boid2,Boid5,3.980614
Boid3,Boid6,3.980614
Boid4,Boid9,3.980614
Boid5,Boid2,3.980614
Boid6,Boid9,3.980614
Boid7,Boid0,3.980614
Boid8,Boid6,3.980614
Boid9,Boid6,3.980614
Boid0,Boid7,3.987008
Boid1,Boid0,3.987008
Boid2,Boid5,3.987008
Boid3,Boid6,3.987008
Boid4,Boid9,3.987008
Boid5,Boid2,3.987008
Boid6,Boid9,3.987008
Boid7,Boid0,3.987008
Boid8,Boid6,3.987008
Boid9,Boid6,3.987008
Boid0,Boid7,3.993429
Boid1,Boid0,3.993429
Boid2,Boid5,3.993429
Boid3,Boid6,3.993429
Boid4,Boid9,3.993429
Boid5,Boid2,3.993429
Boid6,Boid9,3.993429
Boid7,Boid0,3.993429
Boid8,Boid6,3.993429
Boid9,Boid6,3.993429
Boid0,Boid7,3.999086
Boid1,Boid0,3.999086
Boid2,Boid5,3.999086
Boid3,Boid6,3.999086
Boid4,Boid9,3.999086
Boid5,Boid2,3.999086
Boid6,Boid9,3.999086
Boid7,Boid0,3.999086
Boid8,Boid6,3.999086
Boid9,Boid6,3.999086
Boid0,Boid7,4.006851
Boid1,Boid0,4.006851
Boid2,Boid5,4.006851
Boid3,Boid6,4.006851
Boid4,Boid9,4.006851
Boid5,Boid2,4.006851
Boid6,Boid9,4.006851
Boid7,Boid0,4.006851
Boid8,Boid6,4.006851
Boid9,Boid6,4.006851
Boid0,Boid7,4.01291
Boid1,Boid0,4.01291
Boid2,Boid5,4.01291
Boid3,Boid6,4.01291
Boid4,Boid9,4.01291
Boid5,Boid2,4.01291
Boid6,Boid9,4.01291
Boid7,Boid0,4.01291
Boid8,Boid6,4.01291
Boid9,Boid6,4.01291
Boid0,Boid7,4.018776
Boid1,Boid0,4.018776
Boid2,Boid5,4.018776
Boid3,Boid6,4.018776
Boid4,Boid9,4.018776
Boid5,Boid2,4.018776
Boid6,Boid9,4.018776
Boid7,Boid0,4.018776
Boid8,Boid6,4.018776
Boid9,Boid6,4.018776
Boid0,Boid7,4.024613
Boid1,Boid0,4.024613
Boid2,Boid5,4.024613
Boid3,Boid6,4.024613
Boid4,Boid9,4.024613
Boid5,Boid2,4.024613
Boid6,Boid9,4.024613
Boid7,Boid0,4.024613
Boid8,Boid6,4.024613
Boid9,Boid6,4.024613
Boid0,Boid7,4.030157
Boid1,Boid0,4.030157
Boid2,Boid5,4.030157
Boid3,Boid6,4.030157
Boid4,Boid9,4.030157
Boid5,Boid2,4.030157
Boid6,Boid9,4.030157
Boid7,Boid0,4.030157
Boid8,Boid6,4.030157
Boid9,Boid6,4.030157
Boid0,Boid7,4.035346
Boid1,Boid0,4.035346
Boid2,Boid5,4.035346
Boid3,Boid6,4.035346
Boid4,Boid9,4.035346
Boid5,Boid2,4.035346
Boid6,Boid9,4.035346
Boid7,Boid0,4.035346
Boid8,Boid6,4.035346
Boid9,Boid6,4.035346
Boid0,Boid7,4.041266
Boid1,Boid0,4.041266
Boid2,Boid5,4.041266
Boid3,Boid6,4.041266
Boid4,Boid9,4.041266
Boid5,Boid2,4.041266
Boid6,Boid9,4.041266
Boid7,Boid0,4.041266
Boid8,Boid6,4.041266
Boid9,Boid6,4.041266
Boid0,Boid7,4.048732
Boid1,Boid0,4.048732
Boid2,Boid5,4.048732
Boid3,Boid6,4.048732
Boid4,Boid9,4.048732
Boid5,Boid2,4.048732
Boid6,Boid9,4.048732
Boid7,Boid0,4.048732
Boid8,Boid6,4.048732
Boid9,Boid6,4.048732
Boid0,Boid7,4.054713
Boid1,Boid0,4.054713
Boid2,Boid5,4.054713
Boid3,Boid6,4.054713
Boid4,Boid9,4.054713
Boid5,Boid2,4.054713
Boid6,Boid9,4.054713
Boid7,Boid0,4.054713
Boid8,Boid6,4.054713
Boid9,Boid6,4.054713
Boid0,Boid7,4.060956
Boid1,Boid0,4.060956
Boid2,Boid5,4.060956
Boid3,Boid6,4.060956
Boid4,Boid9,4.060956
Boid5,Boid2,4.060956
Boid6,Boid9,4.060956
Boid7,Boid0,4.060956
Boid8,Boid6,4.060956
Boid9,Boid6,4.060956
Boid0,Boid7,4.067176
Boid1,Boid0,4.067176
Boid2,Boid5,4.067176
Boid3,Boid6,4.067176
Boid4,Boid9,4.067176
Boid5,Boid2,4.067176
Boid6,Boid9,4.067176
Boid7,Boid0,4.067176
Boid8,Boid6,4.067176
Boid9,Boid6,4.067176
Boid0,Boid7,4.073267
Boid1,Boid0,4.073267
Boid2,Boid5,4.073267
Boid3,Boid6,4.073267
Boid4,Boid9,4.073267
Boid5,Boid2,4.073267
Boid6,Boid9,4.073267
Boid7,Boid0,4.073267
Boid8,Boid6,4.073267
Boid9,Boid6,4.073267
Boid0,Boid7,4.079433
Boid1,Boid0,4.079433
Boid2,Boid5,4.079433
Boid3,Boid6,4.079433
Boid4,Boid9,4.079433
Boid5,Boid2,4.079433
Boid6,Boid9,4.079433
Boid7,Boid0,4.079433
Boid8,Boid6,4.079433
Boid9,Boid6,4.079433
Boid0,Boid7,4.084833
Boid1,Boid0,4.084833
Boid2,Boid5,4.084833
Boid3,Boid6,4.084833
Boid4,Boid9,4.084833
Boid5,Boid2,4.084833
Boid6,Boid9,4.084833
Boid7,Boid0,4.084833
Boid8,Boid6,4.084833
Boid9,Boid6,4.084833
Boid0,Boid7,4.090465
Boid1,Boid0,4.090465
Boid2,Boid5,4.090465
Boid3,Boid6,4.090465
Boid4,Boid9,4.090465
Boid5,Boid2,4.090465
Boid6,Boid9,4.090465
Boid7,Boid0,4.090465
Boid8,Boid6,4.090465
Boid9,Boid6,4.090465
Boid0,Boid7,4.097928
Boid1,Boid0,4.097928
Boid2,Boid5,4.097928
Boid3,Boid6,4.097928
Boid4,Boid9,4.097928
Boid5,Boid2,4.097928
Boid6,Boid9,4.097928
Boid7,Boid0,4.097928
Boid8,Boid6,4.097928
Boid9,Boid6,4.097928
Boid0,Boid7,4.1032
Boid1,Boid0,4.1032
Boid2,Boid5,4.1032
Boid3,Boid6,4.1032
Boid4,Boid9,4.1032
Boid5,Boid2,4.1032
Boid6,Boid9,4.1032
Boid7,Boid0,4.1032
Boid8,Boid6,4.1032
Boid9,Boid6,4.1032
Boid0,Boid7,4.109128
Boid1,Boid0,4.109128
Boid2,Boid5,4.109128
Boid3,Boid6,4.109128
Boid4,Boid9,4.109128
Boid5,Boid2,4.109128
Boid6,Boid9,4.109128
Boid7,Boid0,4.109128
Boid8,Boid6,4.109128
Boid9,Boid6,4.109128
Boid0,Boid7,4.114557
Boid1,Boid0,4.114557
Boid2,Boid5,4.114557
Boid3,Boid6,4.114557
Boid4,Boid9,4.114557
Boid5,Boid2,4.114557
Boid6,Boid9,4.114557
Boid7,Boid0,4.114557
Boid8,Boid6,4.114557
Boid9,Boid6,4.114557
Boid0,Boid7,4.120116
Boid1,Boid0,4.120116
Boid2,Boid5,4.120116
Boid3,Boid6,4.120116
Boid4,Boid9,4.120116
Boid5,Boid2,4.120116
Boid6,Boid9,4.120116
Boid7,Boid0,4.120116
Boid8,Boid6,4.120116
Boid9,Boid6,4.120116
Boid0,Boid7,4.126487
Boid1,Boid0,4.126487
Boid2,Boid5,4.126487
Boid3,Boid6,4.126487
Boid4,Boid9,4.126487
Boid5,Boid2,4.126487
Boid6,Boid9,4.126487
Boid7,Boid0,4.126487
Boid8,Boid6,4.126487
Boid9,Boid6,4.126487
Boid0,Boid7,4.131744
Boid1,Boid0,4.131744
Boid2,Boid5,4.131744
Boid3,Boid6,4.131744
Boid4,Boid9,4.131744
Boid5,Boid2,4.131744
Boid6,Boid9,4.131744
Boid7,Boid0,4.131744
Boid8,Boid6,4.131744
Boid9,Boid6,4.131744
Boid0,Boid7,4.138445
Boid1,Boid0,4.138445
Boid2,Boid5,4.138445
Boid3,Boid6,4.138445
Boid4,Boid9,4.138445
Boid5,Boid2,4.138445
Boid6,Boid9,4.138445
Boid7,Boid0,4.138445
Boid8,Boid6,4.138445
Boid9,Boid6,4.138445
Boid0,Boid7,4.147112
Boid1,Boid0,4.147112
Boid2,Boid5,4.147112
Boid3,Boid6,4.147112
Boid4,Boid9,4.147112
Boid5,Boid2,4.147112
Boid6,Boid9,4.147112
Boid7,Boid0,4.147112
Boid8,Boid6,4.147112
Boid9,Boid6,4.147112
Boid0,Boid7,4.153747
Boid1,Boid0,4.153747
Boid2,Boid5,4.153747
Boid3,Boid6,4.153747
Boid4,Boid9,4.153747
Boid5,Boid2,4.153747
Boid6,Boid9,4.153747
Boid7,Boid0,4.153747
Boid8,Boid6,4.153747
Boid9,Boid6,4.153747
Boid0,Boid7,4.159864
Boid1,Boid0,4.159864
Boid2,Boid5,4.159864
Boid3,Boid6,4.159864
Boid4,Boid9,4.159864
Boid5,Boid2,4.159864
Boid6,Boid9,4.159864
Boid7,Boid0,4.159864
Boid8,Boid6,4.159864
Boid9,Boid6,4.159864
Boid0,Boid7,4.166378
Boid1,Boid0,4.166378
Boid2,Boid5,4.166378
Boid3,Boid6,4.166378
Boid4,Boid9,4.166378
Boid5,Boid2,4.166378
Boid6,Boid9,4.166378
Boid7,Boid0,4.166378
Boid8,Boid6,4.166378
Boid9,Boid6,4.166378
Boid0,Boid7,4.173418
Boid1,Boid0,4.173418
Boid2,Boid5,4.173418
Boid3,Boid6,4.173418
Boid4,Boid9,4.173418
Boid5,Boid2,4.173418
Boid6,Boid9,4.173418
Boid7,Boid0,4.173418
Boid8,Boid6,4.173418
Boid9,Boid6,4.173418
Boid0,Boid7,4.179877
Boid1,Boid0,4.179877
Boid2,Boid5,4.179877
Boid3,Boid6,4.179877
Boid4,Boid9,4.179877
Boid5,Boid2,4.179877
Boid6,Boid9,4.179877
Boid7,Boid0,4.179877
Boid8,Boid6,4.179877
Boid9,Boid6,4.179877
Boid0,Boid7,4.186447
Boid1,Boid0,4.186447
Boid2,Boid5,4.186447
Boid3,Boid6,4.186447
Boid4,Boid9,4.186447
Boid5,Boid2,4.186447
Boid6,Boid9,4.186447
Boid7,Boid0,4.186447
Boid8,Boid6,4.186447
Boid9,Boid6,4.186447
Boid0,Boid7,4.193707
Boid1,Boid0,4.193707
Boid2,Boid5,4.193707
Boid3,Boid6,4.193707
Boid4,Boid9,4.193707
Boid5,Boid2,4.193707
Boid6,Boid9,4.193707
Boid7,Boid0,4.193707
Boid8,Boid6,4.193707
Boid9,Boid6,4.193707
Boid0,Boid7,4.20283
Boid1,Boid0,4.20283
Boid2,Boid5,4.20283
Boid3,Boid6,4.20283
Boid4,Boid9,4.20283
Boid5,Boid2,4.20283
Boid6,Boid9,4.20283
Boid7,Boid0,4.20283
Boid8,Boid6,4.20283
Boid9,Boid6,4.20283
Boid0,Boid7,4.209593
Boid1,Boid0,4.209593
Boid2,Boid5,4.209593
Boid3,Boid6,4.209593
Boid4,Boid9,4.209593
Boid5,Boid2,4.209593
Boid6,Boid9,4.209593
Boid7,Boid0,4.209593
Boid8,Boid6,4.209593
Boid9,Boid6,4.209593
Boid0,Boid7,4.216026
Boid1,Boid0,4.216026
Boid2,Boid5,4.216026
Boid3,Boid6,4.216026
Boid4,Boid9,4.216026
Boid5,Boid2,4.216026
Boid6,Boid9,4.216026
Boid7,Boid0,4.216026
Boid8,Boid6,4.216026
Boid9,Boid6,4.216026
Boid0,Boid7,4.222517
Boid1,Boid0,4.222517
Boid2,Boid5,4.222517
Boid3,Boid6,4.222517
Boid4,Boid9,4.222517
Boid5,Boid2,4.222517
Boid6,Boid9,4.222517
Boid7,Boid0,4.222517
Boid8,Boid6,4.222517
Boid9,Boid6,4.222517
Boid0,Boid7,4.229143
Boid1,Boid0,4.229143
Boid2,Boid5,4.229143
Boid3,Boid6,4.229143
Boid4,Boid9,4.229143
Boid5,Boid2,4.229143
Boid6,Boid9,4.229143
Boid7,Boid0,4.229143
Boid8,Boid6,4.229143
Boid9,Boid6,4.229143
Boid0,Boid7,4.235585
Boid1,Boid0,4.235585
Boid2,Boid5,4.235585
Boid3,Boid6,4.235585
Boid4,Boid9,4.235585
Boid5,Boid2,4.235585
Boid6,Boid9,4.235585
Boid7,Boid0,4.235585
Boid8,Boid6,4.235585
Boid9,Boid6,4.235585
Boid0,Boid7,4.241337
Boid1,Boid0,4.241337
Boid2,Boid5,4.241337
Boid3,Boid6,4.241337
Boid4,Boid9,4.241337
Boid5,Boid2,4.241337
Boid6,Boid9,4.241337
Boid7,Boid0,4.241337
Boid8,Boid6,4.241337
Boid9,Boid6,4.241337
Boid0,Boid7,4.247518
Boid1,Boid0,4.247518
Boid2,Boid5,4.247518
Boid3,Boid6,4.247518
Boid4,Boid9,4.247518
Boid5,Boid2,4.247518
Boid6,Boid9,4.247518
Boid7,Boid0,4.247518
Boid8,Boid6,4.247518
Boid9,Boid6,4.247518
Boid0,Boid7,4.256013
Boid1,Boid0,4.256013
Boid2,Boid5,4.256013
Boid3,Boid6,4.256013
Boid4,Boid9,4.256013
Boid5,Boid2,4.256013
Boid6,Boid9,4.256013
Boid7,Boid0,4.256013
Boid8,Boid6,4.256013
Boid9,Boid6,4.256013
Boid0,Boid7,4.261807
Boid1,Boid0,4.261807
Boid2,Boid5,4.261807
Boid3,Boid6,4.261807
Boid4,Boid9,4.261807
Boid5,Boid2,4.261807
Boid6,Boid9,4.261807
Boid7,Boid0,4.261807
Boid8,Boid6,4.261807
Boid9,Boid6,4.261807
Boid0,Boid7,4.268493
Boid1,Boid0,4.268493
Boid2,Boid5,4.268493
Boid3,Boid6,4.268493
Boid4,Boid9,4.268493
Boid5,Boid2,4.268493
Boid6,Boid9,4.268493
Boid7,Boid0,4.268493
Boid8,Boid6,4.268493
Boid9,Boid6,4.268493
Boid0,Boid7,4.274516
Boid1,Boid0,4.274516
Boid2,Boid5,4.274516
Boid3,Boid6,4.274516
Boid4,Boid9,4.274516
Boid5,Boid2,4.274516
Boid6,Boid9,4.274516
Boid7,Boid0,4.274516
Boid8,Boid6,4.274516
Boid9,Boid6,4.274516
Boid0,Boid7,4.279987
Boid1,Boid0,4.279987
Boid2,Boid5,4.279987
Boid3,Boid6,4.279987
Boid4,Boid9,4.279987
Boid5,Boid2,4.279987
Boid6,Boid9,4.279987
Boid7,Boid0,4.279987
Boid8,Boid6,4.279987
Boid9,Boid6,4.279987
Boid0,Boid7,4.285703
Boid1,Boid0,4.285703
Boid2,Boid5,4.285703
Boid3,Boid6,4.285703
Boid4,Boid9,4.285703
Boid5,Boid2,4.285703
Boid6,Boid9,4.285703
Boid7,Boid0,4.285703
Boid8,Boid6,4.285703
Boid9,Boid6,4.285703
Boid0,Boid7,4.29176
Boid1,Boid0,4.29176
Boid2,Boid5,4.29176
Boid3,Boid6,4.29176
Boid4,Boid9,4.29176
Boid5,Boid2,4.29176
Boid6,Boid9,4.29176
Boid7,Boid0,4.29176
Boid8,Boid6,4.29176
Boid9,Boid6,4.29176
Boid0,Boid7,4.297842
Boid1,Boid0,4.297842
Boid2,Boid5,4.297842
Boid3,Boid6,4.297842
Boid4,Boid9,4.297842
Boid5,Boid2,4.297842
Boid6,Boid9,4.297842
Boid7,Boid0,4.297842
Boid8,Boid6,4.297842
Boid9,Boid6,4.297842
Boid0,Boid7,4.306126
Boid1,Boid0,4.306126
Boid2,Boid5,4.306126
Boid3,Boid6,4.306126
Boid4,Boid9,4.306126
Boid5,Boid2,4.306126
Boid6,Boid9,4.306126
Boid7,Boid0,4.306126
Boid8,Boid6,4.306126
Boid9,Boid6,4.306126
Boid0,Boid7,4.311753
Boid1,Boid0,4.311753
Boid2,Boid5,4.311753
Boid3,Boid6,4.311753
Boid4,Boid9,4.311753
Boid5,Boid2,4.311753
Boid6,Boid9,4.311753
Boid7,Boid0,4.311753
Boid8,Boid6,4.311753
Boid9,Boid6,4.311753
Boid0,Boid7,4.317265
Boid1,Boid0,4.317265
Boid2,Boid5,4.317265
Boid3,Boid6,4.317265
Boid4,Boid9,4.317265
Boid5,Boid2,4.317265
Boid6,Boid9,4.317265
Boid7,Boid0,4.317265
Boid8,Boid6,4.317265
Boid9,Boid6,4.317265
Boid0,Boid7,4.323049
Boid1,Boid0,4.323049
Boid2,Boid5,4.323049
Boid3,Boid6,4.323049
Boid4,Boid9,4.323049
Boid5,Boid2,4.323049
Boid6,Boid9,4.323049
Boid7,Boid0,4.323049
Boid8,Boid6,4.323049
Boid9,Boid6,4.323049
Boid0,Boid7,4.328673
Boid1,Boid0,4.328673
Boid2,Boid5,4.328673
Boid3,Boid6,4.328673
Boid4,Boid9,4.328673
Boid5,Boid2,4.328673
Boid6,Boid9,4.328673
Boid7,Boid0,4.328673
Boid8,Boid6,4.328673
Boid9,Boid6,4.328673
Boid0,Boid7,4.333948
Boid1,Boid0,4.333948
Boid2,Boid5,4.333948
Boid3,Boid6,4.333948
Boid4,Boid9,4.333948
Boid5,Boid2,4.333948
Boid6,Boid9,4.333948
Boid7,Boid0,4.333948
Boid8,Boid6,4.333948
Boid9,Boid6,4.333948
Boid0,Boid7,4.33937
Boid1,Boid0,4.33937
Boid2,Boid5,4.33937
Boid3,Boid6,4.33937
Boid4,Boid9,4.33937
Boid5,Boid2,4.33937
Boid6,Boid9,4.33937
Boid7,Boid0,4.33937
Boid8,Boid6,4.33937
Boid9,Boid6,4.33937
Boid0,Boid7,4.345131
Boid1,Boid0,4.345131
Boid2,Boid5,4.345131
Boid3,Boid6,4.345131
Boid4,Boid9,4.345131
Boid5,Boid2,4.345131
Boid6,Boid9,4.345131
Boid7,Boid0,4.345131
Boid8,Boid6,4.345131
Boid9,Boid6,4.345131
Boid0,Boid7,4.375103
Boid1,Boid0,4.375103
Boid2,Boid5,4.375103
Boid3,Boid6,4.375103
Boid4,Boid9,4.375103
Boid5,Boid2,4.375103
Boid6,Boid9,4.375103
Boid7,Boid0,4.375103
Boid8,Boid6,4.375103
Boid9,Boid6,4.375103
Boid0,Boid7,4.383137
Boid1,Boid0,4.383137
Boid2,Boid5,4.383137
Boid3,Boid6,4.383137
Boid4,Boid9,4.383137
Boid5,Boid2,4.383137
Boid6,Boid9,4.383137
Boid7,Boid0,4.383137
Boid8,Boid6,4.383137
Boid9,Boid6,4.383137
Boid0,Boid7,4.388853
Boid1,Boid0,4.388853
Boid2,Boid5,4.388853
Boid3,Boid6,4.388853
Boid4,Boid9,4.388853
Boid5,Boid2,4.388853
Boid6,Boid9,4.388853
