Boid,Speed
Boid99,22.83138
Boid100,163.4147
Boid101,275.6109
Boid102,704.7415
Boid103,311.7429
Boid104,20.75002
Boid105,392.4559
Boid106,623.2316
Boid107,923.2139
Boid108,740.9549
Boid109,731.1828
Boid110,844.6423
Boid111,839.5273
Boid112,421.1775
Boid113,50.89781
Boid114,550.5789
Boid115,739.4664
Boid116,434.449
Boid117,451.2227
Boid118,526.2173
Boid119,787.5168
Boid120,301.1209
Boid121,667.9231
Boid122,668.2645
Boid123,106.2786
Boid124,704.6797
Boid125,710.7269
Boid126,241.5835
Boid127,473.2373
Boid128,701.0416
Boid129,1093.895
Boid130,1026.087
Boid131,382.1467
Boid132,484.8615
Boid133,988.2802
Boid134,187.0603
Boid135,215.1233
Boid136,211.3016
Boid137,1270.932
Boid138,679.8016
Boid139,101.3736
Boid140,132.7132
Boid141,824.0439
Boid142,740.6249
Boid143,1028.198
Boid144,410.6211
Boid145,585.6943
Boid146,448.0644
Boid147,885.4136
Boid148,102.8345
Boid149,581.5386
Boid150,87.15896
Boid151,567.2773
Boid152,543.4326
Boid153,169.8504
Boid154,518.4838
Boid155,273.4435
Boid156,295.8042
Boid157,614.7448
Boid158,531.8504
Boid159,718.7095
Boid160,481.2038
Boid161,444.2553
Boid162,399.2508
Boid163,256.6938
Boid164,571.4293
Boid165,245.6827
Boid166,170.9441
Boid167,90.86304
Boid168,1054.64
Boid169,806.372
Boid170,239.748
Boid171,911.26
Boid172,779.0775
Boid173,1044.38
Boid174,825.5305
Boid175,767.4489
Boid176,798.2529
Boid177,845.8146
Boid178,768.6348
Boid179,462.1464
Boid180,160.7939
Boid181,958.0291
Boid182,736.9829
Boid183,786.894
Boid184,528.91
Boid185,764.5278
Boid186,371.3803
Boid187,1161.106
Boid188,1375.087
Boid189,1150.444
Boid190,719.2957
Boid191,620.3127
Boid192,738.8878
Boid193,300.3528
Boid194,1268.62
Boid195,361.587
Boid196,835.0612
Boid197,816.7446
Boid198,857.9798
Boid199,884.608
Boid200,895.493
Boid201,1212.316
Boid202,1238.159
Boid203,475.6327
Boid204,415.4164
Boid205,688.877
Boid206,97.60612
Boid207,158.4375
Boid208,48.82182
Boid209,911.6422
Boid210,658.3538
Boid211,370.1122
Boid212,616.7083
Boid213,887.0312
Boid214,110.4099
Boid215,792.7695
Boid216,897.962
Boid217,1185.049
Boid218,1185.379
Boid219,1336.949
Boid220,1045.062
Boid221,667.2809
Boid222,58.68774
Boid223,331.9695
Boid224,411.3691
Boid225,1380.969
Boid226,471.4721
Boid227,156.7319
Boid228,665.6105
Boid229,798.1373
Boid230,671.6302
Boid231,496.826
Boid232,607.8414
Boid233,604.22
Boid234,58.73987
Boid235,1674.073
Boid236,1035.659
Boid237,143.0096
Boid238,89.83089
Boid239,805.0341
Boid240,1369.632
Boid241,1353.103
Boid242,1291.714
Boid243,1029.936
Boid244,860.967
Boid245,292.3575
Boid246,88.42328
Boid247,651.6873
Boid248,295.4408
Boid249,551.1303
Boid0,549.983
Boid1,29.29273
Boid2,463.4764
Boid3,24.08935
Boid4,603.1288
Boid5,605.9589
Boid6,312.5634
Boid7,152.281
Boid8,487.5938
Boid9,834.7847
Boid10,694.8021
Boid11,643.7823
Boid12,269.8686
Boid13,391.8013
Boid14,382.8968
Boid15,817.9443
Boid16,860.7968
Boid17,575.5355
Boid18,639.696
Boid19,379.0591
Boid20,44.64548
Boid21,570.6555
Boid22,648.7188
Boid23,831.6785
Boid24,847.9234
Boid25,112.8945
Boid26,744.8471
Boid27,724.1921
Boid28,1060.364
Boid29,670.504
Boid30,642.3579
Boid31,491.237
Boid32,497.2519
Boid33,883.9415
Boid34,1460.084
Boid35,246.0379
Boid36,776.7853
Boid37,276.6685
Boid38,375.2539
Boid39,624.1422
Boid40,554.8328
Boid41,615.7506
Boid42,860.8481
Boid43,857.0479
Boid44,16.3643
Boid45,680.1442
Boid46,429.5021
Boid47,309.9997
Boid48,481.6685
Boid49,645.9049
Boid50,535.3554
Boid51,876.6877
Boid52,778.9147
Boid53,598.8369
Boid54,716.6688
Boid55,1055.523
Boid56,671.7581
Boid57,524.8336
Boid58,710.2126
Boid59,692.6941
Boid60,130.325
Boid61,116.0633
Boid62,75.31688
Boid63,122.2577
Boid64,92.43328
Boid65,1134.693
Boid66,38.97795
Boid67,1012.479
Boid68,243.8814
Boid69,265.4857
Boid70,67.35264
Boid71,767.808
Boid72,380.8562
Boid73,696.4093
Boid74,59.53168
Boid75,909.6894
Boid76,726.7305
Boid77,53.58981
Boid78,463.1896
Boid79,591.2712
Boid80,616.346
Boid81,141.809
Boid82,1009.556
Boid83,617.6786
Boid84,62.95562
Boid85,258.8111
Boid86,18.86423
Boid87,609.4357
Boid88,470.4656
Boid89,289.551
Boid90,677.0096
Boid91,549.2079
Boid92,423.6358
Boid93,530.1899
Boid94,421.3146
Boid95,257.8391
Boid96,1018.234
Boid97,959.8362
Boid98,791.3915
Boid99,19.59543
Boid100,136.5196
Boid101,231.5657
Boid102,592.8732
Boid103,259.9922
Boid104,16.92112
Boid105,327.4626
Boid106,525.3648
Boid107,775.8804
Boid108,623.8279
Boid109,615.745
Boid110,709.8942
Boid111,703.9737
Boid112,351.479
Boid113,42.13756
Boid114,464.5969
Boid115,622.7872
Boid116,367.4091
Boid117,377.8931
Boid118,441.5795
Boid119,661.4658
Boid120,252.3174
Boid121,560.3805
Boid122,564.1406
Boid123,89.25224
Boid124,593.8548
Boid125,598.3784
Boid126,203.2367
Boid127,400.0384
Boid128,591.6005
Boid129,918.5289
Boid130,861.6979
Boid131,323.8089
Boid132,407.1464
Boid133,830.3502
Boid134,156.9989
Boid135,180.856
Boid136,176.6295
Boid137,1066.429
Boid138,573.2289
Boid139,84.90286
Boid140,111.1541
Boid141,693.7741
Boid142,623.3926
Boid143,862.9797
Boid144,345.5362
Boid145,493.2636
Boid146,371.9097
Boid147,739.7951
Boid148,86.13464
Boid149,488.6038
Boid150,73.08667
Boid151,478.6727
Boid152,459.0799
Boid153,143.5887
Boid154,429.4584
Boid155,229.7624
Boid156,249.3241
Boid157,515.8235
Boid158,447.0018
Boid159,603.6417
Boid160,403.8564
Boid161,374.4401
Boid162,338.3297
Boid163,214.5656
Boid164,480.5498
Boid165,208.4048
Boid166,142.413
Boid167,76.52021
Boid168,884.3059
Boid169,679.7801
Boid170,200.5076
Boid171,761.094
Boid172,652.9754
Boid173,876.3715
Boid174,695.1089
Boid175,645.5983
Boid176,670.4518
Boid177,710.6409
Boid178,646.9966
Boid179,389.5828
Boid180,136.68
Boid181,805.7241
Boid182,619.4503
Boid183,660.4977
Boid184,443.1629
Boid185,644.5894
Boid186,308.9349
Boid187,972.7406
Boid188,1156.296
Boid189,963.607
Boid190,601.8456
Boid191,517.6813
Boid192,617.9784
Boid193,250.7915
Boid194,1066.85
Boid195,303.7396
Boid196,703.0397
Boid197,686.9367
Boid198,723.5001
Boid199,745.5746
Boid200,754.8711
Boid201,1017.034
Boid202,1040.828
Boid203,398.9415
Boid204,349.3292
Boid205,580.453
Boid206,81.08312
Boid207,134.5308
Boid208,41.72947
Boid209,766.5906
Boid210,553.2232
Boid211,312.2862
Boid212,518.7641
Boid213,745.6292
Boid214,91.49466
Boid215,667.1836
Boid216,756.8793
Boid217,994.5525
Boid218,994.9851
Boid219,1121.011
Boid220,875.4682
Boid221,561.8215
Boid222,48.71965
Boid223,281.761
Boid224,346.9657
Boid225,1158.824
Boid226,396.0959
Boid227,131.0362
Boid228,558.2789
Boid229,671.0597
Boid230,563.6375
Boid231,417.5708
Boid232,511.0425
Boid233,509.8207
Boid234,49.06048
Boid235,1407.191
Boid236,871.3375
Boid237,119.8617
Boid238,75.39622
Boid239,679.2887
Boid240,1150.003
Boid241,1135.938
Boid242,1084.338
Boid243,865.3483
Boid244,724.2802
Boid245,245.1084
Boid246,73.8998
Boid247,549.9586
Boid248,247.9951
Boid249,464.873
Boid0,651.1331
Boid1,34.03128
Boid2,545.6176
Boid3,28.79406
Boid4,711.253
Boid5,715.5666
Boid6,372.2484
Boid7,177.7901
Boid8,573.8232
Boid9,978.1359
Boid10,820.2287
Boid11,755.2382
Boid12,317.8887
Boid13,460.8774
Boid14,449.3678
Boid15,963.3459
Boid16,1014.258
Boid17,681.5316
Boid18,756.1165
Boid19,445.7669
Boid20,53.24548
Boid21,673.7888
Boid22,762.1263
Boid23,978.4056
Boid24,999.2454
Boid25,132.8691
Boid26,870.4354
Boid27,847.9861
Boid28,1250.392
Boid29,789.795
Boid30,759.2349
Boid31,580.1524
Boid32,588.9401
Boid33,1038.833
Boid34,1713.925
Boid35,291.8
Boid36,913.4936
Boid37,326.6563
Boid38,446.3935
Boid39,735.8524
Boid40,654.4508
Boid41,726.6451
Boid42,1013.915
Boid43,1010.987
Boid44,18.6417
Boid45,802.9955
Boid46,508.0922
Boid47,361.4321
Boid48,565.0079
Boid49,762.5548
Boid50,626.4672
Boid51,1033.493
Boid52,921.2318
Boid53,706.0098
Boid54,844.3262
Boid55,1244.997
Boid56,786.5417
Boid57,615.3355
Boid58,836.7416
Boid59,815.0223
Boid60,153.2273
Boid61,136.9923
Boid62,87.95831
Boid63,142.8512
Boid64,108.5998
Boid65,1337.733
Boid66,45.05094
Boid67,1194.771
Boid68,285.4054
Boid69,311.5726
Boid70,78.98258
Boid71,905.2491
Boid72,447.53
Boid73,818.8326
Boid74,69.61205
Boid75,1074.715
Boid76,858.6164
Boid77,62.63581
Boid78,544.7845
Boid79,696.8662
Boid80,724.8912
Boid81,166.0417
Boid82,1191.564
Boid83,726.6945
Boid84,74.36155
Boid85,305.9084
Boid86,21.85293
Boid87,717.4774
Boid88,555.6348
Boid89,339.9664
Boid90,799.1593
Boid91,648.6588
Boid92,502.4614
Boid93,626.2137
Boid94,498.7608
Boid95,302.6294
Boid96,1201.51
Boid97,1132.291
Boid98,932.1259
Boid99,22.50731
Boid100,160.9301
Boid101,271.8235
Boid102,699.6365
Boid103,304.5792
Boid104,20.42817
Boid105,382.6402
Boid106,620.7762
Boid107,914.9039
Boid108,736.8823
Boid109,726.9274
Boid110,836.2655
Boid111,828.4773
Boid112,410.8396
Boid113,49.56268
Boid114,549.2245
Boid115,735.2349
Boid116,436.0298
Boid117,444.7094
Boid118,520.4246
Boid119,778.6141
Boid120,295.9737
Boid121,658.8262
Boid122,667.7855
Boid123,105.9043
Boid124,702.1209
Boid125,707.35
Boid126,238.8513
Boid127,473.9567
Boid128,700.3152
Boid129,1081.158
Boid130,1015.27
Boid131,385.1899
Boid132,480.0472
Boid133,978.6198
Boid134,185.1557
Boid135,212.9085
Boid136,206.1627
Boid137,1255.601
Boid138,677.9836
Boid139,99.56743
Boid140,131.1382
Boid141,819.0945
Boid142,734.8985
Boid143,1016.115
Boid144,407.1637
Boid145,582.1123
Boid146,432.8237
Boid147,867.6857
Boid148,101.1869
Boid149,575.0002
Boid150,85.74367
Boid151,566.6662
Boid152,543.6174
Boid153,170.2018
Boid154,498.8027
Boid155,271.5948
Boid156,293.8958
Boid157,607.6504
Boid158,526.2448
Boid159,711.2901
Boid160,474.4824
Boid161,442.2762
Boid162,401.7618
Boid163,252.072
Boid164,566.4305
Boid165,248.4644
Boid166,167.6774
Boid167,89.33581
Boid168,1039.838
Boid169,803.7856
Boid170,234.8447
Boid171,892.297
Boid172,768.2433
Boid173,1031.439
Boid174,820.0931
Boid175,761.3704
Boid176,790.4725
Boid177,836.6781
Boid178,763.6484
Boid179,461.0006
Boid180,161.9157
Boid181,949.4122
Boid182,730.8664
Boid183,778.1683
Boid184,519.7089
Boid185,761.6265
Boid186,360.2709
Boid187,1143.84
Boid188,1363.646
Boid189,1130.999
Boid190,707.1526
Boid191,605.5209
Boid192,725.2988
Boid193,293.9055
Boid194,1258.335
Boid195,356.8626
Boid196,830.1977
Boid197,809.769
Boid198,855.5239
Boid199,881.3787
Boid200,892.3585
Boid201,1196.598
Boid202,1227.252
Boid203,468.2692
Boid204,411.1983
Boid205,685.4503
Boid206,95.15952
Boid207,159.9198
Boid208,50.06555
Boid209,903.5773
Boid210,651.2441
Boid211,368.851
Boid212,612.4741
Boid213,879.1049
Boid214,107.1852
Boid215,786.772
Boid216,894.6283
Boid217,1169.639
Boid218,1170.837
Boid219,1317.418
Boid220,1028.128
Boid221,663.7035
Boid222,57.6797
Boid223,335.6257
Boid224,410.9964
Boid225,1363.434
Boid226,466.3578
Boid227,153.503
Boid228,657.5221
Boid229,791.0886
Boid230,664.0074
Boid231,492.8978
Boid232,601.3389
Boid233,603.0214
Boid234,57.43591
Boid235,1658.947
Boid236,1028.009
Boid237,141.1345
Boid238,87.88701
Boid239,803.7888
Boid240,1354.295
Boid241,1337.357
Boid242,1276.812
Boid243,1018.66
Boid244,854.5775
Boid245,287.1068
Boid246,87.57105
Boid247,650.6592
Boid248,290.8923
Boid249,550.0304
Boid0,546.5701
Boid1,28.86589
Boid2,456.586
Boid3,23.50711
Boid4,595.3026
Boid5,599.8029
Boid6,314.7657
Boid7,147.1933
Boid8,479.9959
Boid9,813.0777
Boid10,687.2607
Boid11,629.4457
Boid12,265.209
Boid13,384.0789
Boid14,375.1051
Boid15,805.569
Boid16,848.0521
Boid17,572.8458
Boid18,634.5884
Boid19,372.9928
Boid20,45.65298
Boid21,564.8297
Boid22,634.9324
Boid23,817.2211
Boid24,836.0344
Boid25,111.7311
Boid26,722.1766
Boid27,704.7047
Boid28,1046.152
Boid29,660.8908
Boid30,636.4457
Boid31,486.1657
Boid32,495.3832
Boid33,865.811
Boid34,1429.158
Boid35,245.2019
Boid36,762.4193
Boid37,274.4482
Boid38,377.0699
Boid39,616.3622
Boid40,548.0306
Boid41,608.9922
Boid42,847.8015
Boid43,846.2204
Boid44,15.70225
Boid45,672.5823
Boid46,427.024
Boid47,299.2166
Boid48,471.1109
Boid49,639.4074
Boid50,519.9465
Boid51,864.568
Boid52,773.5129
Boid53,591.4543
Boid54,705.0464
Boid55,1042.529
Boid56,654.2183
Boid57,511.7126
Boid58,700.3039
Boid59,680.0996
Boid60,127.467
Boid61,114.2468
Boid62,72.25713
Boid63,119.4263
Boid64,89.77507
Boid65,1119.38
Boid66,37.83466
Boid67,1000.988
Boid68,237.9115
Boid69,258.8096
Boid70,66.32126
Boid71,757.7381
Boid72,374.169
Boid73,682.8433
Boid74,58.33124
Boid75,901.3969
Boid76,720.3084
Boid77,52.43613
Boid78,455.468
Boid79,583.0298
Boid80,604.6199
Boid81,137.3393
Boid82,998.3414
Boid83,607.6364
Boid84,62.05842
Boid85,256.0095
Boid86,18.82351
Boid87,599.0588
Boid88,465.5274
Boid89,282.5102
Boid90,669.4684
Boid91,543.4015
Boid92,422.906
Boid93,524.7513
Boid94,419.3104
Boid95,251.6757
Boid96,1006.398
Boid97,948.4517
Boid98,779.3906
Boid99,19.24765
Boid100,133.8248
Boid101,227.3907
Boid102,586
Boid103,252.8562
Boid104,16.56042
Boid105,317.712
Boid106,521.0411
Boid107,765.5696
Boid108,617.5802
Boid109,609.4109
Boid110,699.8387
Boid111,691.631
Boid112,341.1973
Boid113,40.81993
Boid114,460.7444
Boid115,615.9731
Boid116,367.0257
Boid117,370.8031
Boid118,434.3721
Boid119,649.8177
Boid120,247.2327
Boid121,550.2543
Boid122,561.4617
Boid123,88.47136
Boid124,588.8784
Boid125,593.7252
Boid126,200.0704
Boid127,398.9275
Boid128,588.4415
Boid129,903.8368
Boid130,848.8793
Boid131,325.1356
Boid132,401.1947
Boid133,818.5346
Boid134,154.6851
Boid135,178.2543
Boid136,171.6987
Boid137,1049.008
Boid138,568.9057
Boid139,82.99629
Boid140,110.1269
Boid141,685.9156
Boid142,615.7445
Boid143,849.5002
Boid144,341.1942
Boid145,488.1432
Boid146,357.6295
Boid147,721.7224
Boid148,84.41728
Boid149,481.0426
Boid150,71.51654
Boid151,476.043
Boid152,457.2214
Boid153,143.6275
Boid154,411.0428
Boid155,227.5068
Boid156,246.6723
Boid157,507.6134
Boid158,440.5377
Boid159,595.4126
Boid160,396.4256
Boid161,371.4034
Boid162,339.0048
Boid163,209.7154
Boid164,474.468
Boid165,209.8831
Boid166,139.3034
Boid167,74.95206
Boid168,867.8511
Boid169,674.5226
Boid170,195.8593
Boid171,741.9889
Boid172,641.0809
Boid173,861.6964
Boid174,686.9969
Boid175,637.9615
Boid176,661.1333
Boid177,699.8492
Boid178,639.4673
Boid179,386.7108
Boid180,136.6765
Boid181,794.4731
Boid182,611.3234
Boid183,650.2665
Boid184,433.5116
Boid185,638.9481
Boid186,298.1313
Boid187,954.0949
Boid188,1141.602
Boid189,943.0771
Boid190,589.1049
Boid191,503.0735
Boid192,603.9615
Boid193,244.9483
Boid194,1053.634
Boid195,298.5222
Boid196,695.752
Boid197,678.1339
Boid198,718.2647
Boid199,739.6089
Boid200,748.9832
Boid201,999.369
Boid202,1027.185
Boid203,391.1128
Boid204,344.2567
Boid205,574.3558
Boid206,78.43609
Boid207,134.0493
Boid208,42.43667
Boid209,756.497
Boid210,544.8077
Boid211,309.8672
Boid212,512.8942
Boid213,735.7128
Boid214,88.50852
Boid215,659.0692
Boid216,750.3108
Boid217,975.3999
Boid218,978.0571
Boid219,1098.907
Boid220,857.2476
Boid221,556.2533
Boid222,47.64843
Boid223,283.6259
Boid224,345.2598
Boid225,1138.477
Boid226,390.1394
Boid227,127.8028
Boid228,549.006
Boid229,662.0544
Boid230,554.7883
Boid231,412.4322
Boid232,502.7282
Boid233,506.041
Boid234,48.48621
Boid235,1388.422
Boid236,861.2354
Boid237,117.7634
Boid238,73.61936
Boid239,675.2681
Boid240,1132.005
Boid241,1117.885
Boid242,1066.622
Boid243,850.4286
Boid244,715.6337
Boid245,239.5814
Boid246,72.83819
Boid247,546.7044
Boid248,243.1185
Boid249,461.9304
Boid0,592.2861
Boid1,30.8983
Boid2,492.1681
Boid3,25.45782
Boid4,642.5777
Boid5,648.2955
Boid6,343.7184
Boid7,156.9357
Boid8,517.4532
Boid9,871.4639
Boid10,742.5598
Boid11,675.9573
Boid12,285.998
Boid13,413.1738
Boid14,402.987
Boid15,868.3676
Boid16,914.2144
Boid17,620.9219
Boid18,686.6907
Boid19,402.0544
Boid20,49.91527
Boid21,610.4841
Boid22,682.3917
Boid23,880.3024
Boid24,901.6969
Boid25,120.4607
Boid26,772.1389
Boid27,754.5995
Boid28,1128.898
Boid29,712.5962
Boid30,688.0295
Boid31,526.462
Boid32,537.3421
Boid33,931.0837
Boid34,1535.743
Boid35,266.2604
Boid36,820.5062
Boid37,296.893
Boid38,410.7944
Boid39,665.3499
Boid40,591.7344
Boid41,657.6452
Boid42,913.949
Boid43,912.8781
Boid44,16.84181
Boid45,726.6364
Boid46,462.644
Boid47,319.0377
Boid48,506.2626
Boid49,691.3475
Boid50,556.4655
Boid51,932.7939
Boid52,837.6221
Boid53,637.9822
Boid54,759.8351
Boid55,1125.753
Boid56,701.1127
Boid57,548.8705
Boid58,755.2357
Boid59,732.0685
Boid60,136.9005
Boid61,121.7494
Boid62,77.26392
Boid63,128.0288
Boid64,96.08739
Boid65,1207.831
Boid66,40.24076
Boid67,1081.319
Boid68,254.9257
Boid69,277.7079
Boid70,71.25282
Boid71,817.7164
Boid72,402.6963
Boid73,734.8284
Boid74,62.50229
Boid75,974.9997
Boid76,779.1661
Boid77,56.19195
Boid78,490.5262
Boid79,629.0434
Boid80,650.5791
Boid81,146.7973
Boid82,1078.672
Boid83,654.6258
Boid84,66.96355
Boid85,276.8214
Boid86,20.13186
Boid87,645.2414
Boid88,503.2925
Boid89,303.1744
Boid90,723.2086
Boid91,587.2155
Boid92,459.3216
Boid93,567.4492
Boid94,454.2085
Boid95,269.8789
Boid96,1086.935
Boid97,1024.328
Boid98,840.2914
Boid99,20.4726
Boid100,144.1641
Boid101,244.5365
Boid102,633.0092
Boid103,270.8373
Boid104,18.05172
Boid105,339.627
Boid106,563.7543
Boid107,825.8528
Boid108,667.585
Boid109,658.6247
Boid110,754.8484
Boid111,744.8627
Boid112,364.8373
Boid113,43.74908
Boid114,498.0999
Boid115,665.9771
Boid116,398.6409
Boid117,399.2006
Boid118,468.0143
Boid119,699.8331
Boid120,265.5508
Boid121,591.4481
Boid122,608.6465
Boid123,95.87766
Boid124,636.7379
Boid125,642.5107
Boid126,215.473
Boid127,432.8906
Boid128,637.8044
Boid129,973.8425
Boid130,915.4207
Boid131,354.2781
Boid132,432.6542
Boid133,882.9355
Boid134,166.9236
Boid135,192.1147
Boid136,183.7283
Boid137,1130.125
Boid138,615.7817
Boid139,89.96864
Boid140,119.416
Boid141,741.0194
Boid142,665.1221
Boid143,915.2107
Boid144,368.2409
Boid145,527.5203
Boid146,380.7345
Boid147,774.4051
Boid148,90.82779
Boid149,518.4047
Boid150,76.72749
Boid151,515.9272
Boid152,495.786
Boid153,156.3334
Boid154,436.6908
Boid155,246.2146
Boid156,266.4218
Boid157,547.2089
Boid158,475.6974
Boid159,642.6743
Boid160,426.4525
Boid161,401.5007
Boid162,368.8459
Boid163,225.2184
Boid164,512.2799
Boid165,229.0751
Boid166,149.9477
Boid167,80.29091
Boid168,933.7841
Boid169,730.0865
Boid170,210.3941
Boid171,795.898
Boid172,690.1973
Boid173,928.2105
Boid174,742.1484
Boid175,689.0231
Boid176,713.4498
Boid177,753.9117
Boid178,690.2167
Boid179,418.6088
Boid180,148.1533
Boid181,856.2407
Boid182,659.9011
Boid183,701.08
Boid184,465.4725
Boid185,690.7859
Boid186,317.9667
Boid187,1026.714
Boid188,1232.39
Boid189,1013.117
Boid190,633.3607
Boid191,538.4877
Boid192,649.4098
Boid193,263.1204
Boid194,1137.724
Boid195,321.3402
Boid196,751.9341
Boid197,731.9277
Boid198,777.6026
Boid199,800.4775
Boid200,810.6534
Boid201,1076.139
Boid202,1108.744
Boid203,420.4917
Boid204,371.1105
Boid205,619.7195
Boid206,84.46405
Boid207,144.109
Boid208,46.40339
Boid209,816.3922
Boid210,587.1147
Boid211,335.1958
Boid212,554.1645
Boid213,794.0003
Boid214,94.84419
Boid215,711.4867
Boid216,810.7775
Boid217,1049.944
Boid218,1053.175
Boid219,1181.865
Boid220,921.775
Boid221,601.4302
Boid222,51.42422
Boid223,309.3567
Boid224,374.2543
Boid225,1225.338
Boid226,420.721
Boid227,137.0383
Boid228,592.4125
Boid229,714.3206
Boid230,598.132
Boid231,445.4988
Boid232,541.14
Boid233,548.069
Boid234,52.54232
Boid235,1498.425
Boid236,930.3633
Boid237,126.8423
Boid238,78.86192
Boid239,731.5673
Boid240,1220.017
Boid241,1205.3
Boid242,1147.926
Boid243,915.6035
Boid244,772.7931
Boid245,256.9765
Boid246,78.77308
Boid247,592.2702
Boid248,261.2209
Boid249,500.377
Boid0,628.8469
Boid1,32.49322
Boid2,520.0556
Boid3,26.94628
Boid4,679.7316
Boid5,685.8499
Boid6,367.5209
Boid7,164.0116
Boid8,546.9133
Boid9,915.6925
Boid10,786.201
Boid11,711.7166
Boid12,302.3532
Boid13,435.5827
Boid14,424.4607
Boid15,917.4028
Boid16,965.7983
Boid17,659.3389
Boid18,728.124
Boid19,425.0073
Boid20,53.40494
Boid21,646.5464
Boid22,718.9097
Boid23,929.5677
Boid24,953.0402
Boid25,127.3099
Boid26,809.5764
Boid27,792.3839
Boid28,1193.958
Boid29,753.0568
Boid30,729.4368
Boid31,558.4471
Boid32,571.0956
Boid33,981.5672
Boid34,1617.995
Boid35,283.2741
Boid36,865.5626
Boid37,314.4329
Boid38,438.2533
Boid39,704.0085
Boid40,626.2291
Boid41,695.9403
Boid42,965.2365
Boid43,965.092
Boid44,18.24979
Boid45,769.1947
Boid46,491.1802
Boid47,333.5716
Boid48,533.515
Boid49,732.4329
Boid50,583.8871
Boid51,986.3347
Boid52,888.7982
Boid53,674.7236
Boid54,802.1922
Boid55,1191.402
Boid56,736.7662
Boid57,577.1763
Boid58,798.2352
Boid59,772.2918
Boid60,144.0453
Boid61,127.4165
Boid62,81.12208
Boid63,134.6889
Boid64,100.7395
Boid65,1277.271
Boid66,42.03354
Boid67,1144.747
Boid68,267.8648
Boid69,292.0804
Boid70,75.00644
Boid71,864.7958
Boid72,424.9337
Boid73,775.2015
Boid74,65.6655
Boid75,1033.491
Boid76,825.9286
Boid77,59.05841
Boid78,517.8871
Boid79,665.1438
Boid80,685.7904
Boid81,153.9227
Boid82,1142.147
Boid83,691.3618
Boid84,71.53442
Boid85,293.2475
Boid86,21.14161
Boid87,681.1126
Boid88,532.6281
Boid89,318.9066
Boid90,765.5345
Boid91,621.768
Boid92,488.7599
Boid93,601.3353
Boid94,482.5667
Boid95,283.2622
Boid96,1149.967
Boid97,1084.234
Boid98,887.9702
Boid99,21.42389
Boid100,152.1867
Boid101,257.8548
Boid102,670.1519
Boid103,284.3393
Boid104,19.2107
Boid105,355.9644
Boid106,597.2308
Boid107,873.2286
Boid108,707.0728
Boid109,697.5632
Boid110,798.0615
Boid111,786.2536
Boid112,382.4658
Boid113,45.93599
Boid114,528.4418
Boid115,705.8229
Boid116,424.117
Boid117,421.223
Boid118,494.2944
Boid119,738.8186
Boid120,279.6712
Boid121,623.4064
Boid122,646.3932
Boid123,102.4056
Boid124,674.9221
Boid125,681.1339
Boid126,227.5428
Boid127,460.2766
Boid128,677.366
Boid129,1028.454
Boid130,967.5723
Boid131,378.124
Boid132,457.1445
Boid133,933.4168
Boid134,176.5256
Boid135,203.6353
Boid136,192.9203
Boid137,1192.645
Boid138,653.1136
Boid139,95.34798
Boid140,126.6852
Boid141,784.3506
Boid142,703.4811
Boid143,966.0941
Boid144,389.5505
Boid145,558.8132
Boid146,397.5865
Boid147,814.6042
Boid148,95.82122
Boid149,547.6606
Boid150,80.69977
Boid151,547.8456
Boid152,526.7459
Boid153,166.8701
Boid154,454.9493
Boid155,261.3544
Boid156,282.0698
Boid157,578.1612
Boid158,503.4521
Boid159,679.8602
Boid160,449.7482
Boid161,425.1459
Boid162,393.1795
Boid163,237.0361
Boid164,542.2012
Boid165,244.8124
Boid166,158.1712
Boid167,84.44674
Boid168,984.8138
Boid169,774.3523
Boid170,221.7628
Boid171,837.0177
Boid172,728.3289
Boid173,980.0098
Boid174,785.7391
Boid175,729.1487
Boid176,754.5261
Boid177,795.8935
Boid178,730.1248
Boid179,443.9064
Boid180,156.8864
Boid181,904.3314
Boid182,698.1578
Boid183,740.7731
Boid184,490.0571
Boid185,731.9349
Boid186,332.7597
Boid187,1083.047
Boid188,1303.826
Boid189,1066.936
Boid190,667.5446
Boid191,565.235
Boid192,684.4229
Boid193,276.9694
Boid194,1204.076
Boid195,339.1812
Boid196,796.2871
Boid197,774.283
Boid198,824.8845
Boid199,848.947
Boid200,859.7574
Boid201,1135.002
Boid202,1172.956
Boid203,443.2883
Boid204,392.1697
Boid205,655.1474
Boid206,89.18801
Boid207,151.2388
Boid208,49.6078
Boid209,863.4821
Boid210,620.1078
Boid211,355.3142
Boid212,586.6812
Boid213,839.8354
Boid214,99.67705
Boid215,752.7623
Boid216,859.6045
Boid217,1108.504
Boid218,1111.529
Boid219,1246.28
Boid220,971.7915
Boid221,637.2564
Boid222,54.34787
Boid223,330.4407
Boid224,397.3605
Boid225,1292.461
Boid226,444.7958
Boid227,145.0188
Boid228,626.2915
Boid229,755.3221
Boid230,632.0322
Boid231,471.5446
Boid232,570.8907
Boid233,582.2169
Boid234,55.67133
Boid235,1584.982
Boid236,985.078
Boid237,133.856
Boid238,82.76309
Boid239,776.5495
Boid240,1289.186
Boid241,1273.612
Boid242,1211.188
Boid243,966.3451
Boid244,817.795
Boid245,270.2277
Boid246,83.41372
Boid247,628.7161
Boid248,275.2068
Boid249,531.1276
Boid0,546.8353
Boid1,28.4803
Boid2,450.6957
Boid3,22.8375
Boid4,589.1757
Boid5,594.7295
Boid6,322.2003
Boid7,140.31
